reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
43,63,76,15,15,0,l,1.7508351999999832,None,0,15,15,67,48.4687670000003,,48.45733220000011,48.4687670000003,49.45215159999998,49.45215159999998,49.46887379999998,51.219544999999925,l,1.7508351999999832,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
33,58,90,16,16,0,t,0.9358140999997886,None,0,16,16,22,51.2361248000002,,51.223931399999856,51.2361248000002,52.21907220000003,52.21907220000003,52.23560520000001,53.16943790000005,t,0.9358140999997886,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
26,59,60,17,17,0,l,1.641431399999874,None,0,17,17,97,53.185069399999975,,53.17406089999986,53.185069399999975,54.16885820000016,54.16885820000016,54.185635600000296,55.81956410000021,l,1.641431399999874,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
63,101,131,18,18,0,l,0.7762778999999682,None,0,18,18,60,55.835086200000205,,55.824125600000116,55.835086200000205,56.81889450000017,56.81889450000017,56.8356474000002,57.60257320000028,l,0.7762778999999682,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
54,98,111,19,19,0,t,0.9225707000000511,None,0,19,19,32,57.61848920000011,,57.607480099999975,57.61848920000011,58.602284600000075,58.602284600000075,58.61867620000021,59.536211900000126,t,0.9225707000000511,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
11,46,21,20,20,0,l,6.083081300000231,None,0,20,20,37,59.551779400000214,,59.54130040000018,59.551779400000214,60.535663900000145,60.535663900000145,60.55216580000024,66.6199289000001,l,6.083081300000231,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
54,56,90,21,21,0,t,2.9720620999996754,None,0,21,21,56,66.63512330000003,,66.62503730000026,66.63512330000003,67.63550340000029,67.63550340000029,67.63550340000029,70.61945160000005,t,2.9720620999996754,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
59,91,7,22,22,0,l,1.0839946999999484,None,0,22,22,43,70.63520100000005,,70.62472000000025,70.63520100000005,71.61887530000013,71.61887530000013,71.63565419999986,72.71956350000028,l,1.0839946999999484,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
20,30,30,23,23,0,t,0.42086569999992207,None,0,23,23,58,72.7355421000002,,72.72446579999996,72.7355421000002,73.71891349999987,73.71891349999987,73.73577660000001,74.15295430000015,t,0.42086569999992207,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
45,77,94,24,24,0,l,0.4663630000000012,None,0,24,24,78,74.16881969999986,,74.15737910000007,74.16881969999986,75.15240410000024,75.15240410000024,75.16891669999995,75.61957470000016,l,0.4663630000000012,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
42,65,60,25,25,0,l,0.9340597000000344,None,0,25,25,88,75.63537580000002,,75.62446880000016,75.63537580000002,76.63582120000001,76.63582120000001,76.63582120000001,77.58634970000003,l,0.9340597000000344,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
22,41,17,26,26,0,l,1.825528100000156,None,0,26,26,20,77.6024195,,77.59072190000006,77.6024195,78.58566350000001,78.58566350000001,78.60226120000016,80.41927590000023,l,1.825528100000156,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
38,54,64,27,27,0,t,1.3729607000000215,None,0,27,27,74,80.43501749999996,,80.42432830000007,80.43501749999996,81.41896189999989,81.41896189999989,81.43546030000016,82.80291910000005,t,1.3729607000000215,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
33,46,90,28,28,0,l,0.46726570000009815,None,0,28,28,31,82.81882949999999,,82.80705290000014,82.81882949999999,83.802236,83.802236,83.8189996000001,84.2859639000003,l,0.46726570000009815,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
20,35,30,29,29,0,l,1.0277482999999847,None,0,29,29,96,84.30227009999999,,84.29088570000022,84.30227009999999,85.28536329999997,85.28536329999997,85.30227349999996,86.31972140000016,l,1.0277482999999847,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
24,41,45,30,30,0,t,0.7460541000000376,None,0,30,30,95,86.33519710000019,,86.32409980000011,86.33519710000019,87.31912340000008,87.31912340000008,87.33559210000021,88.0699939000001,t,0.7460541000000376,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
40,78,20,31,31,0,l,1.0412048999996841,None,0,31,31,0,88.08504470000025,,88.07462590000023,88.08504470000025,89.06912030000012,89.06912030000012,89.0854844999999,90.11926769999991,l,1.0412048999996841,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
16,30,14,32,32,0,l,2.5008445999997093,None,0,32,32,51,90.13565849999986,,90.12386289999995,90.13565849999986,91.11910990000024,91.11910990000024,91.13576270000021,93.63606549999986,l,2.5008445999997093,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
37,74,81,33,33,0,l,2.7170209999999315,None,0,33,33,89,93.65223909999986,,93.64082460000009,93.65223909999986,94.6356764000002,94.6356764000002,94.6524174000001,97.3695459999999,l,2.7170209999999315,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
65,71,83,34,34,0,t,0.6769805999997516,None,0,34,34,68,97.38607219999994,,97.37391250000019,97.38607219999994,98.36898969999993,98.36898969999993,98.38565960000005,99.05271619999985,t,0.6769805999997516,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
59,119,127,35,35,0,l,1.8914919999997437,None,0,35,35,69,99.06856259999995,,99.05771570000024,99.06856259999995,100.05293089999986,100.05293089999986,100.06912379999994,101.95328139999992,l,1.8914919999997437,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
74,99,131,36,36,0,t,0.8692432000002555,None,0,36,36,28,101.96861510000008,,101.95777820000012,101.96861510000008,102.9689572000002,102.9689572000002,102.9689572000002,103.85298180000018,t,0.8692432000002555,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
32,69,60,37,37,0,l,2.4416732999998203,None,0,37,37,10,103.86862789999986,,103.85888759999989,103.86862789999986,104.85225859999991,104.85225859999991,104.86899829999993,107.30399510000007,l,2.4416732999998203,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
59,89,100,38,38,0,l,1.5810040000001209,None,0,38,38,3,107.31945840000026,,107.30858350000017,107.31945840000026,108.31922560000021,108.31922560000021,108.31922560000021,109.9029942000002,l,1.5810040000001209,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
49,61,50,39,39,0,l,1.217524499999854,None,0,39,39,1,109.91856050000024,,109.90818179999997,109.91856050000024,110.90241229999992,110.90241229999992,110.9190094999999,112.1363621999999,l,1.217524499999854,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
72,86,79,40,40,0,l,1.3113844000004065,None,0,40,40,82,112.15208100000018,,112.14089990000002,112.15208100000018,113.13567340000009,113.13567340000009,113.15238480000016,114.45394960000021,l,1.3113844000004065,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
24,69,7,41,41,0,t,1.5963689000000159,None,0,41,41,41,114.46863510000003,,114.45928279999998,114.46863510000003,115.4689341000003,115.4689341000003,115.4689341000003,117.06906060000028,t,1.5963689000000159,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
20,62,60,42,42,0,l,0.4411125000001448,None,0,42,42,61,117.08567600000015,,117.07327029999988,117.08567600000015,118.06902429999991,118.06902429999991,118.08555909999995,118.51994270000023,l,0.4411125000001448,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
17,54,64,43,43,0,l,0.6898019999998724,None,0,43,43,87,118.53585909999993,,118.52670160000025,118.53585909999993,119.51898680000022,119.51898680000022,119.53586410000025,120.21973560000015,l,0.6898019999998724,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
47,72,87,44,44,0,l,0.5289702999998553,None,0,44,44,27,120.23520929999995,,120.22438000000011,120.23520929999995,121.21901470000012,121.21901470000012,121.2358005000001,121.7530084,l,0.5289702999998553,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
77,126,143,45,45,0,l,2.1893221999998786,None,0,45,45,71,121.76870950000011,,121.75812720000022,121.76870950000011,122.75212640000018,122.75212640000018,122.76900400000022,124.9529107000003,l,2.1893221999998786,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
57,102,132,46,46,0,l,1.6022555000004104,None,0,46,46,76,124.96938799999998,,124.95749849999993,124.96938799999998,125.95231950000016,125.95231950000016,125.96903220000013,127.56939969999985,l,1.6022555000004104,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
13,24,14,47,47,0,t,0.8490999000000556,None,0,47,47,40,127.58540390000007,,127.57436110000026,127.58540390000007,128.56914430000006,128.56914430000006,128.58563670000012,129.41981780000015,t,0.8490999000000556,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
66,135,14,48,48,0,l,1.3639824000001681,None,0,48,48,53,129.4360617000002,,129.42423050000025,129.4360617000002,130.41911449999998,130.41911449999998,130.43595330000016,131.78605430000016,l,1.3639824000001681,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
70,150,14,49,49,0,l,1.4224602999997842,None,0,49,49,45,131.80203680000022,,131.7910425,131.80203680000022,132.78562069999998,132.78562069999998,132.80261610000025,134.2238797,l,1.4224602999997842,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
49,86,45,50,50,0,l,3.400699899999836,None,0,50,50,26,134.24405250000018,,134.23196640000015,134.24405250000018,135.23585349999985,135.23585349999985,135.25235939999993,138.65302150000025,l,3.400699899999836,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
60,66,90,51,51,0,l,1.3232683999999608,None,0,51,51,9,138.6689578999999,,138.65800160000026,138.6689578999999,139.65244930000017,139.65244930000017,139.66906389999986,140.9863092999999,l,1.3232683999999608,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
64,80,76,52,52,0,t,3.101264099999753,None,0,52,52,79,141.00255740000011,,140.99071080000022,141.00255740000011,142.00208250000014,142.00208250000014,142.00208250000014,145.11971970000013,t,3.101264099999753,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
42,80,3,53,53,0,l,2.3554776000000857,None,0,53,53,63,145.13514870000017,,145.12507360000018,145.13514870000017,146.1192242000002,146.1192242000002,146.13566600000013,148.4865321000002,l,2.3554776000000857,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
60,91,112,54,54,0,l,0.7897078000000874,None,0,54,54,24,148.50217969999994,,148.49120810000022,148.50217969999994,149.48575819999996,149.48575819999996,149.50231299999996,150.28638120000005,l,0.7897078000000874,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
78,101,30,55,55,0,t,1.008423700000094,None,0,55,55,54,150.3019486000003,,150.2915551000001,150.3019486000003,151.28583350000008,151.28583350000008,151.3025216000001,152.303402,t,1.008423700000094,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
50,59,40,56,56,0,l,2.253910200000064,None,0,56,56,6,152.318851,,152.30777309999985,152.318851,153.31917490000023,153.31917490000023,153.31917490000023,155.5873375000001,l,2.253910200000064,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
54,76,67,57,57,0,l,3.3134815999997045,None,0,57,57,21,155.60201469999993,,155.5921658000002,155.60201469999993,156.60252739999987,156.60252739999987,156.60252739999987,159.92011219999995,l,3.3134815999997045,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
69,90,30,58,58,0,t,0.6999095999999554,None,0,58,58,14,159.9367969,,159.9268376,159.9367969,160.93572240000003,160.93572240000003,160.93572240000003,161.63660860000027,t,0.6999095999999554,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
41,45,60,59,59,0,l,6.466790399999809,None,0,59,59,75,161.65208660000008,,161.64142170000014,161.65208660000008,162.63572740000018,162.63572740000018,162.65282090000028,169.1033338000002,l,6.466790399999809,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
55,69,60,60,60,0,t,5.233830399999988,None,0,60,60,35,169.1187017000002,,169.10789030000024,169.1187017000002,170.11914410000009,170.11914410000009,170.11914410000009,175.37000500000022,t,5.233830399999988,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
42,52,60,61,61,0,l,1.0970970999997007,None,0,61,61,7,175.38542180000013,,175.37589639999987,175.38542180000013,176.3857750000002,176.3857750000002,176.3857750000002,177.48615109999992,l,1.0970970999997007,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
21,44,90,62,62,0,l,0.6298111999999492,None,0,62,62,19,177.50248650000003,,177.49029410000003,177.50248650000003,178.48566340000025,178.48566340000025,178.50237749999997,179.11964820000003,l,0.6298111999999492,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
68,101,121,63,63,0,t,0.8511834999999337,None,0,63,63,66,179.13545430000022,,179.1247211,179.13545430000022,180.1195885000002,180.1195885000002,180.1359448000003,180.98653590000004,t,0.8511834999999337,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
33,41,15,64,64,0,l,1.4012068000001818,None,0,64,64,13,181.0025284000003,,180.99099960000012,181.0025284000003,182.00215479999997,182.00215479999997,182.00215479999997,183.41963480000004,l,1.4012068000001818,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
65,70,90,65,65,0,l,0.8526518999997279,None,0,65,65,48,183.43569019999995,,183.42434420000018,183.43569019999995,184.41911870000013,184.41911870000013,184.43598599999996,185.28648109999995,l,0.8526518999997279,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
60,118,90,66,66,0,l,1.1176349999996091,None,0,66,66,57,185.3030692000002,,185.29101990000026,185.3030692000002,186.2857758,186.2857758,186.3025348000001,187.41973150000013,l,1.1176349999996091,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
63,135,101,67,67,0,l,2.015096000000085,None,0,67,67,39,187.43588090000003,,187.42437199999995,187.43588090000003,188.4191605000001,188.4191605000001,188.4358072,190.4366175,l,2.015096000000085,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
60,112,55,68,68,0,t,0.6649145000001226,None,0,68,68,23,190.4521036000001,,190.44129810000004,190.4521036000001,191.4358526000001,191.4358526000001,191.45267139999987,192.10337000000027,t,0.6649145000001226,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
33,46,41,69,69,0,l,1.553933600000164,None,0,69,69,94,192.11879249999993,,192.10833230000026,192.11879249999993,193.11909240000023,193.11909240000023,193.11909240000023,194.68650920000027,l,1.553933600000164,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
25,50,62,70,70,0,t,2.6611947999999757,None,0,70,70,70,194.70206120000012,,194.69152040000017,194.70206120000012,195.68583910000007,195.68583910000007,195.70256289999998,198.35334999999986,t,2.6611947999999757,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
54,99,111,71,71,0,l,1.626127400000314,None,0,71,71,80,198.36961689999998,,198.3583493000001,198.36961689999998,199.35267380000005,199.35267380000005,199.36925509999992,200.98602340000025,l,1.626127400000314,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
38,61,67,72,72,0,t,1.3583080999997037,None,0,72,72,65,201.002387,,200.99049809999997,201.002387,201.98603600000024,201.98603600000024,202.00252170000022,203.35327689999986,t,1.3583080999997037,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
