delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response_routine.started,text.started,textbox.started,button.started,response_routine.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,88,8,5,space,0.4999559999998837,None,350,1,[9.07361260000016],[9.073627500000157],5,8,88,15,485.4359923999999,,485.42109949999997,485.4359923999999,486.4219462,486.4219462,486.4378252,486.92290360000004,space,0.4999559999998837,None,486.92393559999994,487.0381087666666,487.36386890000006,487.34116460000007,487.3418917,487.36386890000006,487.36386890000006,487.36386890000006,496.43801339999993,350,1,[9.07361260000016],[9.073627500000157],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,89,9,5,space,0.2914925999998559,None,550,1,[4.2050597999998445],[4.205069599999888],5,9,89,12,496.4533514000001,,496.4384073,496.4533514000001,497.45287480000013,497.45287480000013,497.45287480000013,497.7535140000001,space,0.2914925999998559,None,497.7543592999999,497.8533687666667,498.1652078999999,498.1469836,498.1474769,498.1652078999999,498.1652078999999,498.1652078999999,502.37063939999996,550,1,[4.2050597999998445],[4.205069599999888],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,90,10,5,space,0.3007746999999199,None,350,1,[2.853955100000121],[2.8539648000000852],5,10,90,0,502.3862259000001,,502.3709335,502.3862259000001,503.37191040000005,503.37191040000005,503.38840530000004,503.68914729999995,space,0.3007746999999199,None,503.6903393000001,503.80472426666677,504.116175,504.0952562000001,504.0959426999999,504.116175,504.116175,504.116175,506.9705275,350,1,[2.853955100000121],[2.8539648000000852],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,91,11,5,space,0.6662575999998808,None, 999,1,[2.8262858999999025],[2.826300799999899],5,11,91,7,506.9869079000001,,506.9708594,506.9869079000001,507.9697287,507.9697287,507.98587940000004,508.6390361,space,0.6662575999998808,None,508.64004480000006,509.0547039666666,509.3782887000001,509.35719430000006,509.35787130000006,509.3782887000001,509.3782887000001,509.3782887000001,512.2051955999999, 999,1,[2.8262858999999025],[2.826300799999899],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,92,12,5,space,0.4715107999998054,None,999,1,[3.714631499999996],[3.7146413000000393],5,12,92,4,512.2201355999999,,512.2056702000001,512.2201355999999,513.2050404,513.2050404,513.2214189,513.6875222,space,0.4715107999998054,None,513.6885507999999,514.1032461666667,514.4234631,514.4044930000001,514.4049441999999,514.4234631,514.4234631,514.4234631,518.1385185,999,1,[3.714631499999996],[3.7146413000000393],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,93,13,5,space,0.43362969999998313,None,350,1,[2.8495480999999927],[2.8495580000001155],5,13,93,1,518.1540957999999,,518.1388317,518.1540957999999,519.1530326000001,519.1530326000001,519.1530326000001,519.5892969,space,0.43362969999998313,None,519.5901393,520.0046020666667,520.3218241999999,520.3016607999999,520.3022611,520.3218241999999,520.3218241999999,520.3218241999999,523.17177,350,1,[2.8495480999999927],[2.8495580000001155],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,94,14,5,space,0.8078237999998237,None, 999,1,[2.2769342999999935],[2.2769484000000375],5,14,94,13,523.1862921999999,,523.1720596000001,523.1862921999999,524.1723008,524.1723008,524.1881247,524.9884926999999,space,0.8078237999998237,None,524.9894194,525.3883155666666,525.7110033,525.690565,525.6911672,525.7110033,525.7110033,525.7110033,527.9884274, 999,1,[2.2769342999999935],[2.2769484000000375],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,95,15,5,space,0.4310801999999967,None,999,1,[2.79948330000002],[2.7994942000000265],5,15,95,14,528.0035710999999,,527.9888778000001,528.0035710999999,529.0032212,529.0032212,529.0032212,529.4375652,space,0.4310801999999967,None,529.4383690999999,530.1367234666667,530.4540989999999,530.4355856999999,530.4360449,530.4540989999999,530.4540989999999,530.4540989999999,533.2539582,999,1,[2.79948330000002],[2.7994942000000265],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,96,0,6,space,1.6160092999998596,None,999,1,[2.4959192999999686],[2.4959303999999065],6,0,96,6,533.2702297,,533.2543434,533.2702297,534.2534494,534.2534494,534.2698028000001,535.8726505999999,space,1.6160092999998596,None,535.8736534999999,535.9718164666666,536.2921553,536.2716546,536.2723116999999,536.2921553,536.2921553,536.2921553,538.7884643000001,999,1,[2.4959192999999686],[2.4959303999999065],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,97,1,6,space,1.6991849000000911,None,750,1,[5.181115600000112],[5.181125300000076],6,1,97,8,538.8033409000001,,538.7887508,538.8033409000001,539.8058818999999,539.8058818999999,539.8058818999999,541.5204697,space,1.6991849000000911,None,541.5212617999999,542.2198150666667,542.5394908,542.5215139000001,542.5219928,542.5394908,542.5394908,542.5394908,547.7210434,750,1,[5.181115600000112],[5.181125300000076],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,98,2,6,space,0.854941800000006,None,750,1,[8.099470500000052],[8.099480400000175],6,2,98,7,547.7362558000001,,547.7213653,547.7362558000001,548.7374225,548.7374225,548.7374225,549.6037331000001,space,0.854941800000006,None,549.6044522999999,550.0035938666666,550.3217806000001,550.3029668,550.3035385,550.3217806000001,550.3217806000001,550.3217806000001,558.4217391999999,750,1,[8.099470500000052],[8.099480400000175],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,99,3,6,space,0.27932959999998275,None,750,1,[7.616596099999924],[7.6166068],6,3,99,15,558.4366464000001,,558.4220659000001,558.4366464000001,559.4370482,559.4370482,559.4370482,559.7202658,space,0.27932959999998275,None,559.7211788000001,559.8197821666666,560.1372384,560.1190310999999,560.1195710999999,560.1372384,560.1372384,560.1372384,567.7543388,750,1,[7.616596099999924],[7.6166068],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,100,4,6,space,0.6505332000001545,None,999,1,[3.3661783000000014],[3.3661884000000555],6,4,100,5,567.7695576,,567.7547349,567.7695576,568.7697354000001,568.7697354000001,568.7697354000001,569.4215862,space,0.6505332000001545,None,569.4223503,570.1365157666668,570.4549116,570.4373178,570.4377863000001,570.4549116,570.4549116,570.4549116,573.8215045000001,999,1,[3.3661783000000014],[3.3661884000000555],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,101,5,6,space,1.0578620000001138,None,350,1,[3.3207634999998845],[3.320779200000061],6,5,101,2,573.8371195999999,,573.8217980000001,573.8371195999999,574.8370914999999,574.8370914999999,574.8370914999999,575.9035843,space,1.0578620000001138,None,575.9048415999999,576.6035110666668,576.9168782,576.8998190000001,576.9003036,576.9168782,576.9168782,576.9168782,580.2385146,350,1,[3.3207634999998845],[3.320779200000061],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,102,6,6,space,0.3463940999999977,None,999,1,[1.5773057000001245],[1.5773189999999886],6,6,102,10,580.2530588000001,,580.2388973999999,580.2530588000001,581.2538461,581.2538461,581.2538461,581.6041624999999,space,0.3463940999999977,None,581.6052544,582.0034306666668,582.3266011,582.3066878999999,582.3072265,582.3266011,582.3266011,582.3266011,583.9043335,999,1,[1.5773057000001245],[1.5773189999999886],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,103,7,6,space,0.4966202999999041,None,999,1,[1.9279845999999452],[1.9280040999999528],6,7,103,12,583.9199473,,583.9046302,583.9199473,584.9032166000001,584.9032166000001,584.9204593999999,585.4042377,space,0.4966202999999041,None,585.4049741,585.5039385666668,585.8267686,585.8081169999999,585.8088240999999,585.8267686,585.8267686,585.8267686,587.7552674,999,1,[1.9279845999999452],[1.9280040999999528],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,104,8,6,space,0.38800639999999476,None,999,1,[2.1363106999999673],[2.1363229999999476],6,8,104,13,587.7700381999999,,587.7556767,587.7700381999999,588.7703127000001,588.7703127000001,588.7703127000001,589.1725067000001,space,0.38800639999999476,None,589.1732393000001,589.5870548666666,589.9012426,589.8825178000001,589.8831738,589.9012426,589.9012426,589.9012426,592.0379482,999,1,[2.1363106999999673],[2.1363229999999476],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,105,9,6,space,1.5195674999999937,None,999,1,[2.4971427000000403],[2.4971574999999575],6,9,105,14,592.0542168000001,,592.0382399000001,592.0542168000001,593.0390214,593.0390214,593.0553004,594.5730089,space,1.5195674999999937,None,594.5739990999999,595.2865270666667,595.6072462999999,595.5884844000001,595.5890929000001,595.6072462999999,595.6072462999999,595.6072462999999,598.1048907,999,1,[2.4971427000000403],[2.4971574999999575],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,106,10,6,space,2.416941100000031,None,999,1,[1.9327782999998817],[1.9327888000000257],6,10,106,4,598.1194717,,598.1053086999999,598.1194717,599.1196355000001,599.1196355000001,599.1196355000001,601.5376035,space,2.416941100000031,None,601.5386139000001,601.9373846666666,602.2554524000001,602.2367648999999,602.2372349000001,602.2554524000001,602.2554524000001,602.2554524000001,604.188685,999,1,[1.9327782999998817],[1.9327888000000257],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,107,11,6,space,0.28310850000002574,None,350,1,[5.866691700000047],[5.86670150000009],6,11,107,0,604.2033502,,604.1889898000001,604.2033502,605.203639,605.203639,605.203639,605.5042018,space,0.28310850000002574,None,605.5050554999999,605.6205029666668,605.9376568000001,605.9196132999999,605.9203148,605.9376568000001,605.9376568000001,605.9376568000001,611.8047167000001,350,1,[5.866691700000047],[5.86670150000009],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,108,12,6,space,0.9200029999999515,None,999,1,[3.2162673999998788],[3.216278099999954],6,12,108,9,611.8193483000001,,611.8050058,611.8193483000001,612.819654,612.819654,612.819654,613.7544901,space,0.9200029999999515,None,613.7555257,613.8542299666666,614.1710648,614.1503713999999,614.1508316999999,614.1710648,614.1710648,614.1710648,617.3880548999999,999,1,[3.2162673999998788],[3.216278099999954],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,109,13,6,space,0.4167136999999457,None,350,1,[3.681357299999945],[3.681372499999952],6,13,109,3,617.4044365999999,,617.3886132000001,617.4044365999999,618.4033651000001,618.4033651000001,618.4033651000001,618.8208826000001,space,0.4167136999999457,None,618.8220208000001,618.9199703666667,619.2377645,619.218976,619.2194544,619.2377645,619.2377645,619.2377645,622.919665,350,1,[3.681357299999945],[3.681372499999952],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,110,14,6,space,0.26780759999996917,None, 700,1,[4.365399599999819],[4.3654165999998895],6,14,110,11,622.9372724000001,,622.9201165999999,622.9372724000001,623.9201025000001,623.9201025000001,623.936654,624.2040547,space,0.26780759999996917,None,624.2050822,624.9202948666667,625.2416982000001,625.2213026999999,625.2218588,625.2416982000001,625.2416982000001,625.2416982000001,629.6075588, 700,1,[4.365399599999819],[4.3654165999998895],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,111,15,6,space,0.6162331000000449,None,350,1,[4.441393800000014],[4.441403799999989],6,15,111,1,629.6201407,,629.6079143999999,629.6201407,630.6200692000001,630.6200692000001,630.6200692000001,631.2378385000001,space,0.6162331000000449,None,631.2385866000001,631.6371464666666,631.9625961,631.9407649000001,631.9414694000001,631.9625961,631.9625961,631.9625961,636.4044142000001,350,1,[4.441393800000014],[4.441403799999989],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,112,0,7,space,1.1041479000000436,None,750,1,[3.6025626000000557],[3.602573300000131],7,0,112,15,636.4202363999999,,636.4047558000001,636.4202363999999,637.403762,637.403762,637.4199226,638.5205365,space,1.1041479000000436,None,638.5214563999999,638.6200644666666,638.9350468000001,638.9153159000001,638.9159118000001,638.9350468000001,638.9350468000001,638.9350468000001,642.5380470000001,750,1,[3.6025626000000557],[3.602573300000131],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,113,1,7,space,0.4356230000000778,None, 750,1,[6.117109199999959],[6.11713009999994],7,1,113,14,642.5536199,,642.5383558,642.5536199,643.553536,643.553536,643.553536,644.0044127,space,0.4356230000000778,None,644.0057112999999,644.7037105666667,645.0211493,645.0027329000001,645.0032078,645.0211493,645.0211493,645.0211493,651.1387798, 750,1,[6.117109199999959],[6.11713009999994],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,114,2,7,space,1.314093400000047,None,999,1,[2.149335800000017],[2.149354599999924],7,2,114,11,651.1536439,,651.1391030000001,651.1536439,652.1538197000001,652.1538197000001,652.1538197000001,653.4712915000001,space,1.314093400000047,None,653.4723286,654.1867049666668,654.5043211999999,654.4825115,654.4829741,654.5043211999999,654.5043211999999,654.5043211999999,656.6542249,999,1,[2.149335800000017],[2.149354599999924],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,115,3,7,space,2.7488518000000113,None,                             999,1,[3.2194922999999562],[3.2195024999998623],7,3,115,7,656.6699520999999,,656.6547291,656.6699520999999,657.6540361000001,657.6540361000001,657.6707625,660.4045274000001,space,2.7488518000000113,None,660.4052646000001,660.8197661666667,661.1343038000001,661.1181517000001,661.1195534,661.1343038000001,661.1343038000001,661.1343038000001,664.3543442000001,                             999,1,[3.2194922999999562],[3.2195024999998623],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,116,4,7,space,0.6409019000000171,None,999,1,[1.8801291999998284],[1.880141999999978],7,4,116,12,664.3706805,,664.3548744999999,664.3706805,665.3535873,665.3535873,665.3707760000001,666.0046173,space,0.6409019000000171,None,666.0053376,666.1037785666666,666.424627,666.4053745,666.4059501,666.424627,666.424627,666.424627,668.3054477,999,1,[1.8801291999998284],[1.880141999999978],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,117,5,7,space,0.6650306999999884,None,350,1,[3.3327300000000832],[3.3327458000001116],7,5,117,3,668.3204787000001,,668.3059822000001,668.3204787000001,669.3203321,669.3203321,669.3203321,669.9879205999999,space,0.6650306999999884,None,669.9888520000001,670.1036862666666,670.4224018000001,670.4033383,670.4039136,670.4224018000001,670.4224018000001,670.4224018000001,673.755646,350,1,[3.3327300000000832],[3.3327458000001116],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,118,6,7,space,0.4662717999999586,None,999,1,[2.699667800000043],[2.6996776000000864],7,6,118,9,673.7701246,,673.7564328,673.7701246,674.7721789999999,674.7721789999999,674.7721789999999,675.240148,space,0.4662717999999586,None,675.241095,675.3564640666667,675.6721841,675.6528666,675.6536098,675.6721841,675.6721841,675.6721841,678.3723724,999,1,[2.699667800000043],[2.6996776000000864],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,119,7,7,space,0.44941900000003443,None,999,1,[1.9254924000001665],[1.9255029000000832],7,7,119,10,678.3869249,,678.3727163,678.3869249,679.3870422000001,679.3870422000001,679.3870422000001,679.8394033000001,space,0.44941900000003443,None,679.8402500999999,680.2388872666667,680.5627035000001,680.5439494000001,680.5444011999999,680.5627035000001,680.5627035000001,680.5627035000001,682.4886361,999,1,[1.9254924000001665],[1.9255029000000832],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,120,8,7,space,0.43722520000005716,None,350,1,[3.087460799999917],[3.0874711999999818],7,8,120,2,682.5041967999999,,682.4889307,682.5041967999999,683.5040739,683.5040739,683.5040739,683.9547156,space,0.43722520000005716,None,683.955746,684.6696818666666,684.9830094,684.9660603000001,684.9666526,684.9830094,684.9830094,684.9830094,688.0708373000001,350,1,[3.087460799999917],[3.0874711999999818],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,121,9,7,space,0.5804431999999906,None,999,1,[2.478444899999886],[2.4784548999998606],7,9,121,4,688.0875115,,688.0711321,688.0875115,689.0728942,689.0728942,689.0889716,689.6563095,space,0.5804431999999906,None,689.6573201,690.0556941666667,690.3761396000001,690.3555909,690.3562237,690.3761396000001,690.3761396000001,690.3761396000001,692.8550464000001,999,1,[2.478444899999886],[2.4784548999998606],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,122,10,7,space,0.7451754999999594,None,750,1,[5.365519899999981],[5.365533299999925],7,10,122,13,692.8705328,,692.8553307000001,692.8705328,693.8707132000001,693.8707132000001,693.8707132000001,694.623622,space,0.7451754999999594,None,694.6245213999999,695.0388231666667,695.3573351000001,695.3367508,695.3373204999999,695.3573351000001,695.3573351000001,695.3573351000001,700.7232765,750,1,[5.365519899999981],[5.365533299999925],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,123,11,7,space,0.3831078000000616,None,750,1,[4.69492379999997],[4.694934599999897],7,11,123,6,700.7376934,,700.7235634,700.7376934,701.7371773000001,701.7371773000001,701.7371773000001,702.1217193000001,space,0.3831078000000616,None,702.1224404000001,702.2370825666666,702.5593614000001,702.5388761,702.5393488000001,702.5593614000001,702.5593614000001,702.5593614000001,707.2546561,750,1,[4.69492379999997],[4.694934599999897],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,124,12,7,space,0.41651679999995395,None,999,1,[2.1317140999999538],[2.1317281999999977],7,12,124,5,707.2706841,,707.2550396,707.2706841,708.2538032000001,708.2538032000001,708.2704803,708.6711856999999,space,0.41651679999995395,None,708.6719121,709.3723578666667,709.6899208000001,709.6696549,709.6703466,709.6899208000001,709.6899208000001,709.6899208000001,711.8221791,999,1,[2.1317140999999538],[2.1317281999999977],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,125,13,7,space,0.5312979999998788,None,350,1,[5.868051400000013],[5.868064699999877],7,13,125,0,711.8376755,,711.8226232999999,711.8376755,712.8225067,712.8225067,712.8396775,713.3566921,space,0.5312979999998788,None,713.3575256,713.4721541666667,713.7877827000001,713.7683655,713.7690146000001,713.7877827000001,713.7877827000001,713.7877827000001,719.6566091000001,350,1,[5.868051400000013],[5.868064699999877],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,126,14,7,space,0.5449149000000943,None,999,1,[2.4526275000000624],[2.452637500000037],7,14,126,8,719.6712729,,719.6569837000001,719.6712729,720.6709741999999,720.6709741999999,720.6709741999999,721.220782,space,0.5449149000000943,None,721.2218964,721.9206090666668,722.2362098,722.2185456999999,722.2190036000001,722.2362098,722.2362098,722.2362098,724.6892319,999,1,[2.4526275000000624],[2.452637500000037],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,127,15,7,space,1.062319699999989,None,350,1,[4.094902000000047],[4.094912199999953],7,15,127,1,724.7040249,,724.6895401,724.7040249,725.7040495,725.7040495,725.7040495,726.7714622,space,1.062319699999989,None,726.7721798000001,727.1871752666667,727.5094364,727.489316,727.4899663,727.5094364,727.5094364,727.5094364,731.6047173000001,350,1,[4.094902000000047],[4.094912199999953],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,128,0,8,space,0.8168224000000919,None,999,1,[2.2281692999999905],[2.228180199999997],8,0,128,8,731.6202400000001,,731.6050285,731.6202400000001,732.6045098999999,732.6045098999999,732.6211614,733.4382918,space,0.8168224000000919,None,733.4392411,734.1390660666667,734.4598255,734.4371841000001,734.4378209,734.4598255,734.4598255,734.4598255,736.6884048999999,999,1,[2.2281692999999905],[2.228180199999997],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,129,1,8,space,2.1524603999998817,None,999,1,[2.6966116999999485],[2.6966213999999127],8,1,129,12,736.7042946,,736.6888098000001,736.7042946,737.7043703,737.7043703,737.7043703,739.8719098,space,2.1524603999998817,None,739.8728299,739.9874872666666,740.3088062,740.2887137000001,740.2891697000001,740.3088062,740.3088062,740.3088062,743.0057964000001,999,1,[2.6966116999999485],[2.6966213999999127],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,130,2,8,space,2.2147847999999613,None,350,1,[8.408532100000002],[8.408548500000052],8,2,130,1,743.0204098,,743.0061008000001,743.0204098,744.0208119,744.0208119,744.0208119,746.237898,space,2.2147847999999613,None,746.2389463999999,746.6372647666666,746.946251,746.9291665,746.9297760000001,746.946251,746.946251,746.946251,755.3552971,350,1,[8.408532100000002],[8.408548500000052],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,131,3,8,space,0.6420219000001453,None,750,1,[3.8849138000000494],[3.884924000000183],8,3,131,7,755.3709265000001,,755.3556939000001,755.3709265000001,756.3560845999999,756.3560845999999,756.3728299,757.0072592,space,0.6420219000001453,None,757.0082583,757.4208868666666,757.735804,757.7186565000001,757.7191019,757.735804,757.735804,757.735804,761.6210858000001,750,1,[3.8849138000000494],[3.884924000000183],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,132,4,8,space,0.3185980999999174,None,999,1,[2.2283920999998372],[2.2284025999999812],8,4,132,14,761.6372702,,761.6213919,761.6372702,762.6215361999999,762.6215361999999,762.6373609999999,762.9544907000001,space,0.3185980999999174,None,762.9552066,763.6540662666667,763.9768167999999,763.9582747999999,763.9587422999999,763.9768167999999,763.9768167999999,763.9768167999999,766.2056570000001,999,1,[2.2283920999998372],[2.2284025999999812],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,133,5,8,space,0.9983196000000589,None,999,1,[2.316074399999934],[2.316084399999909],8,5,133,4,766.2207449000001,,766.2060253999999,766.2207449000001,767.2216285000001,767.2216285000001,767.2216285000001,768.2214884000001,space,0.9983196000000589,None,768.2225420999999,768.6208829666667,768.9389699,768.9199878000001,768.9204353000001,768.9389699,768.9389699,768.9389699,771.2554602000001,999,1,[2.316074399999934],[2.316084399999909],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,134,6,8,space,1.3356327999999849,None,350,1,[3.4118852000001425],[3.41189559999998],8,6,134,2,771.2710238999999,,771.2558344,771.2710238999999,772.2708464000001,772.2708464000001,772.2708464000001,773.6212092,space,1.3356327999999849,None,773.6219254000001,774.3207477666666,774.6438572999999,774.6245726000001,774.6250390000001,774.6438572999999,774.6438572999999,774.6438572999999,778.0561177999999,350,1,[3.4118852000001425],[3.41189559999998],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,135,7,8,space,0.35339120000003277,None,750,1,[3.979637700000012],[3.9796516999999767],8,7,135,10,778.0710825,,778.0564294,778.0710825,779.0708261999999,779.0708261999999,779.0708261999999,779.4378639,space,0.35339120000003277,None,779.4387221000001,779.8398578666666,780.1583109,780.1365296,780.1371683000001,780.1583109,780.1583109,780.1583109,784.1383691,750,1,[3.979637700000012],[3.9796516999999767],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,136,8,8,space,0.7453282000001309,None,750,1,[6.37924699999985],[6.379257599999846],8,8,136,15,784.1541873,,784.1386633999999,784.1541873,785.1375759000001,785.1375759000001,785.1544508999999,785.8899574999999,space,0.7453282000001309,None,785.8907714999999,785.9895395666666,786.3087191000001,786.288404,786.2890687,786.3087191000001,786.3087191000001,786.3087191000001,792.6883578999999,750,1,[6.37924699999985],[6.379257599999846],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,137,9,8,space,1.2858532000000196,None,                                                          999,1,[4.068669499999942],[4.0686799000000065],8,9,137,5,792.7042715000001,,792.6886532,792.7042715000001,793.6874283000001,793.6874283000001,793.7044247,794.9883653,space,1.2858532000000196,None,794.989081,795.7036947666667,796.0194412,796.0021954,796.0037515,796.0194412,796.0194412,796.0194412,800.0885148000001,                                                          999,1,[4.068669499999942],[4.0686799000000065],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
