thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.4398148148148148)],[np.float64(0.14537037037037037)],[1],[0],[0],[1.1342468000002555],['target'],56,0,56,0,92.75397710000016,,10,92.73572400000012,92.75397710000016,92.75397710000016,0.032038899999861314,93.87009130000024,[np.float64(-0.4398148148148148)],[np.float64(0.14537037037037037)],[1],[0],[0],[1.1342468000002555],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
57,0,57,[np.float64(-0.26481481481481484)],[np.float64(0.3398148148148148)],[1],[0],[0],[1.861284199999318],['target'],57,0,57,0,93.9065630999994,,5,93.89223239999956,93.9065630999994,93.9065630999994,0.02185190000000148,95.75362189999942,[np.float64(-0.26481481481481484)],[np.float64(0.3398148148148148)],[1],[0],[0],[1.861284199999318],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
58,0,58,[np.float64(0.4425925925925926)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.88430949999929],[None],58,0,58,0,95.80422379999982,,10,95.78536939999958,95.80422379999982,95.80422379999982,0.03154840000024706,97.66977580000002,[np.float64(0.4425925925925926)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.88430949999929],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
59,0,59,[np.float64(0.06296296296296296)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.114659599999868],['target'],59,0,59,0,97.72360159999971,,10,97.70511660000011,97.72360159999971,97.72360159999971,0.035145400000146765,98.81987089999984,[np.float64(0.06296296296296296)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.114659599999868],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
60,0,60,[np.float64(0.28055555555555556)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.4136969999999565],['target'],60,0,60,0,98.87617049999972,,10,98.85798759999943,98.87617049999972,98.87617049999972,0.037905099999989034,100.27178860000004,[np.float64(0.28055555555555556)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.4136969999999565],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
61,0,61,[np.float64(-0.3648148148148148)],[np.float64(0.15185185185185185)],[1],[0],[0],[1.3312210000003688],[None],61,0,61,0,100.3030888000003,,5,100.28853939999954,100.3030888000003,100.3030888000003,0.016519099999641185,101.61985499999992,[np.float64(-0.3648148148148148)],[np.float64(0.15185185185185185)],[1],[0],[0],[1.3312210000003688],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
62,0,62,[np.float64(0.35648148148148145)],[np.float64(-0.17962962962962964)],[1],[0],[0],[2.863825899999938],['target'],62,0,62,0,101.67455669999981,,10,101.65600799999993,101.67455669999981,101.67455669999981,0.035977900000034424,104.5199292999996,[np.float64(0.35648148148148145)],[np.float64(-0.17962962962962964)],[1],[0],[0],[2.863825899999938],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
63,0,63,[np.float64(0.4722222222222222)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.2664461999993364],['target'],63,0,63,0,104.5524961000001,,5,104.53772260000005,104.5524961000001,104.5524961000001,0.017587700000149198,105.80428800000027,[np.float64(0.4722222222222222)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.2664461999993364],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
64,0,64,[np.float64(0.46574074074074073)],[np.float64(-0.3685185185185185)],[1],[0],[0],[0.7771026999998867],['target'],64,0,64,0,105.84170619999986,,5,105.8264078000002,105.84170619999986,105.84170619999986,0.02189769999949931,106.60359590000007,[np.float64(0.46574074074074073)],[np.float64(-0.3685185185185185)],[1],[0],[0],[0.7771026999998867],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
65,0,65,[np.float64(0.375)],[np.float64(0.13055555555555556)],[1],[0],[0],[2.890943700000207],['target'],65,0,65,0,106.66600599999947,,10,106.64473230000021,106.66600599999947,106.66600599999947,0.040976499999487714,109.53579019999961,[np.float64(0.375)],[np.float64(0.13055555555555556)],[1],[0],[0],[2.890943700000207],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
66,0,66,[np.float64(-0.23055555555555557)],[np.float64(0.425)],[1],[0],[0],[3.96203609999975],[None],66,0,66,0,109.59510789999968,,10,109.57590679999976,109.59510789999968,109.59510789999968,0.03989259999980277,113.53805269999975,[np.float64(-0.23055555555555557)],[np.float64(0.425)],[1],[0],[0],[3.96203609999975],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
67,0,67,[np.float64(-0.24722222222222223)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.4801641000003656],['target'],67,0,67,0,113.57246729999952,,5,113.55675040000006,113.57246729999952,113.57246729999952,0.01848729999983334,115.03701209999963,[np.float64(-0.24722222222222223)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.4801641000003656],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
68,0,68,[np.float64(-0.30185185185185187)],[np.float64(-0.3814814814814815)],[1],[0],[0],[2.5492051000001084],[None],68,0,68,0,115.09128799999962,,10,115.07027819999985,115.09128799999962,115.09128799999962,0.03316960000029212,117.61956559999999,[np.float64(-0.30185185185185187)],[np.float64(-0.3814814814814815)],[1],[0],[0],[2.5492051000001084],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
69,0,69,[np.float64(0.03518518518518519)],[np.float64(0.019444444444444445)],[1],[0],[0],[1.2296540000006644],['target'],69,0,69,0,117.67629119999947,,10,117.65690809999978,117.67629119999947,117.67629119999947,0.037039499999991676,118.88665599999968,[np.float64(0.03518518518518519)],[np.float64(0.019444444444444445)],[1],[0],[0],[1.2296540000006644],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
70,0,70,[np.float64(0.1962962962962963)],[np.float64(-0.037037037037037035)],[1],[0],[0],[1.028312399999777],[None],70,0,70,0,118.9441710000001,,10,118.92424070000015,118.9441710000001,118.9441710000001,0.03734629999962635,119.95267049999984,[np.float64(0.1962962962962963)],[np.float64(-0.037037037037037035)],[1],[0],[0],[1.028312399999777],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
71,0,71,[np.float64(-0.38796296296296295)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.4492295000000013],['target'],71,0,71,0,119.98478710000018,,5,119.97106050000002,119.98478710000018,119.98478710000018,0.018084600000292994,121.42041139999947,[np.float64(-0.38796296296296295)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.4492295000000013],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
72,0,72,[np.float64(0.09907407407407408)],[np.float64(0.2777777777777778)],[1],[0],[0],[1.210515900000246],[None],72,0,72,0,121.45789390000027,,5,121.44254529999944,121.45789390000027,121.45789390000027,0.02191789999960747,122.65314839999974,[np.float64(0.09907407407407408)],[np.float64(0.2777777777777778)],[1],[0],[0],[1.210515900000246],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
73,0,73,[np.float64(0.5185185185185185)],[np.float64(-0.20277777777777778)],[1],[0],[0],[3.2238759000001664],[None],73,0,73,0,122.7163300000002,,10,122.69424699999945,122.7163300000002,122.7163300000002,0.04092769999988377,125.91821989999971,[np.float64(0.5185185185185185)],[np.float64(-0.20277777777777778)],[1],[0],[0],[3.2238759000001664],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
74,0,74,[np.float64(-0.03425925925925926)],[np.float64(0.5)],[1],[0],[0],[1.4450028000001112],['target'],74,0,74,0,125.9540651999996,,5,125.9407541999999,125.9540651999996,125.9540651999996,0.02227889999994659,127.3858282000001,[np.float64(-0.03425925925925926)],[np.float64(0.5)],[1],[0],[0],[1.4450028000001112],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
75,0,75,[np.float64(-0.08981481481481482)],[np.float64(0.18981481481481483)],[1],[0],[0],[3.0329432999997152],['target'],75,0,75,0,127.41700870000022,,5,127.40366809999978,127.41700870000022,127.41700870000022,0.017691000000013446,130.4367173999999,[np.float64(-0.08981481481481482)],[np.float64(0.18981481481481483)],[1],[0],[0],[3.0329432999997152],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
76,0,76,[np.float64(-0.287962962962963)],[np.float64(0.4388888888888889)],[1],[0],[0],[4.884004800000184],['target'],76,0,76,0,130.48824729999978,,10,130.46940489999997,130.48824729999978,130.48824729999978,0.03249159999995754,135.3535068000001,[np.float64(-0.287962962962963)],[np.float64(0.4388888888888889)],[1],[0],[0],[4.884004800000184],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
77,0,77,[np.float64(-0.19166666666666668)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6981445000001258],['target'],77,0,77,0,135.38557109999965,,5,135.37188419999984,135.38557109999965,135.38557109999965,0.018167400000493217,137.07012059999943,[np.float64(-0.19166666666666668)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6981445000001258],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
78,0,78,[np.float64(0.47685185185185186)],[np.float64(0.21851851851851853)],[1],[0],[0],[2.160671199999342],['target'],78,0,78,0,137.12855599999966,,10,137.10834720000003,137.12855599999966,137.12855599999966,0.03806709999935265,139.26915139999983,[np.float64(0.47685185185185186)],[np.float64(0.21851851851851853)],[1],[0],[0],[2.160671199999342],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
79,0,79,[np.float64(-0.31203703703703706)],[np.float64(-0.3453703703703704)],[1],[0],[0],[2.1661168999999063],['target'],79,0,79,0,139.3237326999997,,10,139.3046376000002,139.3237326999997,139.3237326999997,0.035195200000089244,141.47088489999987,[np.float64(-0.31203703703703706)],[np.float64(-0.3453703703703704)],[1],[0],[0],[2.1661168999999063],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
80,0,80,[np.float64(-0.022222222222222223)],[np.float64(0.23148148148148148)],[1],[0],[0],[1.933572500000082],['target'],80,0,80,0,141.5217434999995,,10,141.50343509999948,141.5217434999995,141.5217434999995,0.03232289999959903,143.4371142,[np.float64(-0.022222222222222223)],[np.float64(0.23148148148148148)],[1],[0],[0],[1.933572500000082],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
81,0,81,[np.float64(-0.275)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.4508574000001317],['target'],81,0,81,0,143.46800350000012,,5,143.45364999999947,143.46800350000012,143.46800350000012,0.016285900000184483,144.90461340000002,[np.float64(-0.275)],[np.float64(-0.43148148148148147)],[1],[0],[0],[1.4508574000001317],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
82,0,82,[np.float64(0.3111111111111111)],[np.float64(0.4648148148148148)],[1],[0],[0],[2.3335941000004823],[None],82,0,82,0,144.95517999999993,,10,144.93631949999963,144.95517999999993,144.95517999999993,0.031510400000115624,147.27000859999953,[np.float64(0.3111111111111111)],[np.float64(0.4648148148148148)],[1],[0],[0],[2.3335941000004823],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
83,0,83,[np.float64(-0.4787037037037037)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.314064799999869],['target'],83,0,83,0,147.32533009999952,,10,147.3072259999999,147.32533009999952,147.32533009999952,0.03701400000045396,149.6214147999999,[np.float64(-0.4787037037037037)],[np.float64(0.48055555555555557)],[1],[0],[0],[2.314064799999869],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
84,0,84,[np.float64(-0.08055555555555556)],[np.float64(0.002777777777777778)],[1],[0],[0],[1.0668324000007487],['target'],84,0,84,0,149.6715524000001,,10,149.6533268000003,149.6715524000001,149.6715524000001,0.03170779999982187,150.7202527999998,[np.float64(-0.08055555555555556)],[np.float64(0.002777777777777778)],[1],[0],[0],[1.0668324000007487],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
85,0,85,[np.float64(-0.2222222222222222)],[np.float64(0.3296296296296296)],[1],[0],[0],[1.1156509000002188],['target'],85,0,85,0,150.7516343999996,,5,150.73791009999968,150.7516343999996,150.7516343999996,0.01745200000004843,151.85369600000013,[np.float64(-0.2222222222222222)],[np.float64(0.3296296296296296)],[1],[0],[0],[1.1156509000002188],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
86,0,86,[np.float64(-0.49074074074074076)],[np.float64(0.10185185185185185)],[1],[0],[0],[1.0722062999993796],['target'],86,0,86,0,151.91998710000007,,10,151.89811889999964,151.91998710000007,151.91998710000007,0.04419580000012502,152.97044069999993,[np.float64(-0.49074074074074076)],[np.float64(0.10185185185185185)],[1],[0],[0],[1.0722062999993796],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
87,0,87,[np.float64(-0.41388888888888886)],[np.float64(0.07222222222222222)],[1],[0],[0],[0.8146348000000216],['target'],87,0,87,0,153.00229169999966,,5,152.98857839999982,153.00229169999966,153.00229169999966,0.01791880000018864,153.80330289999984,[np.float64(-0.41388888888888886)],[np.float64(0.07222222222222222)],[1],[0],[0],[0.8146348000000216],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
88,0,88,[np.float64(-0.3398148148148148)],[np.float64(-0.13240740740740742)],[1],[0],[0],[2.414724899999783],['target'],88,0,88,0,153.85750499999995,,10,153.8385159999998,153.85750499999995,153.85750499999995,0.035040400000070804,156.25333640000008,[np.float64(-0.3398148148148148)],[np.float64(-0.13240740740740742)],[1],[0],[0],[2.414724899999783],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
89,0,89,[np.float64(-0.49444444444444446)],[np.float64(-0.10925925925925926)],[1],[0],[0],[0.9488936000007016],['target'],89,0,89,0,156.28540470000007,,5,156.27145800000017,156.28540470000007,156.28540470000007,0.017909700000018347,157.22045809999963,[np.float64(-0.49444444444444446)],[np.float64(-0.10925925925925926)],[1],[0],[0],[0.9488936000007016],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
90,0,90,[np.float64(0.20833333333333334)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.562864399999853],[None],90,0,90,0,157.27940620000027,,10,157.2575452000001,157.27940620000027,157.27940620000027,0.03689329999997426,158.82049409999945,[np.float64(0.20833333333333334)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.562864399999853],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
91,0,91,[np.float64(0.425)],[np.float64(-0.40925925925925927)],[1],[0],[0],[0.9956703999996535],[None],91,0,91,0,158.8769798000003,,10,158.85796819999996,158.8769798000003,158.8769798000003,0.03726559999995516,159.85373340000024,[np.float64(0.425)],[np.float64(-0.40925925925925927)],[1],[0],[0],[0.9956703999996535],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
92,0,92,[np.float64(-0.07037037037037037)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.1819163000000117],['target'],92,0,92,0,159.88553159999992,,5,159.87216439999975,159.88553159999992,159.88553159999992,0.018195200000263867,161.05417849999958,[np.float64(-0.07037037037037037)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.1819163000000117],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
93,0,93,[np.float64(-0.028703703703703703)],[np.float64(0.3888888888888889)],[1],[0],[0],[0.7806122000001778],['target'],93,0,93,0,161.08721100000002,,5,161.07278059999953,161.08721100000002,161.08721100000002,0.01844230000006064,161.85348169999997,[np.float64(-0.028703703703703703)],[np.float64(0.3888888888888889)],[1],[0],[0],[0.7806122000001778],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
94,0,94,[np.float64(0.18055555555555555)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.1632571999998618],['target'],94,0,94,0,161.91410540000015,,10,161.89165270000012,161.91410540000015,161.91410540000015,0.03801119999934599,164.05502290000004,[np.float64(0.18055555555555555)],[np.float64(-0.33611111111111114)],[1],[0],[0],[2.1632571999998618],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
95,0,95,[np.float64(0.3574074074074074)],[np.float64(-0.2351851851851852)],[1],[0],[0],[0.8761549999999261],[None],95,0,95,0,164.09241060000022,,5,164.07744279999952,164.09241060000022,164.09241060000022,0.022153800000523916,164.95369029999983,[np.float64(0.3574074074074074)],[np.float64(-0.2351851851851852)],[1],[0],[0],[0.8761549999999261],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
96,0,96,[np.float64(0.22407407407407406)],[np.float64(-0.0712962962962963)],[1],[0],[0],[0.9778592000002391],[None],96,0,96,0,164.99078540000028,,5,164.97604859999956,164.99078540000028,164.99078540000028,0.022206399999959103,165.9540081999994,[np.float64(0.22407407407407406)],[np.float64(-0.0712962962962963)],[1],[0],[0],[0.9778592000002391],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
97,0,97,[np.float64(0.32592592592592595)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.0650844000001598],['target'],97,0,97,0,166.0086897000001,,10,165.98860719999993,166.0086897000001,166.0086897000001,0.03441980000025069,167.0538233999996,[np.float64(0.32592592592592595)],[np.float64(0.44351851851851853)],[1],[0],[0],[1.0650844000001598],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
98,0,98,[np.float64(-0.2675925925925926)],[np.float64(-0.049074074074074076)],[1],[0],[0],[2.4341677000002164],['target'],98,0,98,0,167.08586879999984,,5,167.07060459999957,167.08586879999984,167.08586879999984,0.016516100000444567,169.50486629999978,[np.float64(-0.2675925925925926)],[np.float64(-0.049074074074074076)],[1],[0],[0],[2.4341677000002164],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
99,0,99,[np.float64(-0.11296296296296296)],[np.float64(-0.4601851851851852)],[1],[0],[0],[2.2631391999993866],['target'],99,0,99,0,169.5386622999995,,5,169.5237102000001,169.5386622999995,169.5386622999995,0.018675400000574882,171.78693769999973,[np.float64(-0.11296296296296296)],[np.float64(-0.4601851851851852)],[1],[0],[0],[2.2631391999993866],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
100,0,100,[np.float64(-0.3962962962962963)],[np.float64(0.08425925925925926)],[1],[0],[0],[2.2468244000001505],['target'],100,0,100,0,171.84283529999993,,10,171.8235563999997,171.84283529999993,171.84283529999993,0.036450499999773456,174.07050509999954,[np.float64(-0.3962962962962963)],[np.float64(0.08425925925925926)],[1],[0],[0],[2.2468244000001505],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
101,0,101,[np.float64(-0.08148148148148149)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.08061379999981],['target'],101,0,101,0,174.10531549999996,,5,174.0903083000003,174.10531549999996,174.10531549999996,0.01956239999981335,175.17101420000017,[np.float64(-0.08148148148148149)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.08061379999981],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
102,0,102,[np.float64(-0.3638888888888889)],[np.float64(0.04814814814814815)],[1],[0],[0],[1.4149962999999843],['target'],102,0,102,0,175.20251850000022,,5,175.1885671,175.20251850000022,175.20251850000022,0.017390500000146858,176.60366739999972,[np.float64(-0.3638888888888889)],[np.float64(0.04814814814814815)],[1],[0],[0],[1.4149962999999843],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
103,0,103,[np.float64(0.2935185185185185)],[np.float64(-0.2537037037037037)],[1],[0],[0],[3.7149569000002884],['target'],103,0,103,0,176.65684039999996,,10,176.63782850000007,176.65684039999996,176.65684039999996,0.03397949999998673,180.3528937000001,[np.float64(0.2935185185185185)],[np.float64(-0.2537037037037037)],[1],[0],[0],[3.7149569000002884],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
104,0,104,[np.float64(0.15462962962962962)],[np.float64(0.022222222222222223)],[1],[0],[0],[3.0675381999999445],['target'],104,0,104,0,180.4041503999997,,10,180.38602639999954,180.4041503999997,180.4041503999997,0.03291300000000774,183.45365880000008,[np.float64(0.15462962962962962)],[np.float64(0.022222222222222223)],[1],[0],[0],[3.0675381999999445],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
105,0,105,[np.float64(-0.09259259259259259)],[np.float64(-0.2)],[1],[0],[0],[1.6151866000000155],['target'],105,0,105,0,183.5065064999999,,10,183.4882117999996,183.5065064999999,183.5065064999999,0.03432340000017575,185.10349479999968,[np.float64(-0.09259259259259259)],[np.float64(-0.2)],[1],[0],[0],[1.6151866000000155],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
106,0,106,[np.float64(-0.15833333333333333)],[np.float64(0.23148148148148148)],[1],[0],[0],[2.0653586000007635],['target'],106,0,106,0,185.15669160000016,,10,185.13820740000028,185.15669160000016,185.15669160000016,0.03448149999985617,187.20365889999994,[np.float64(-0.15833333333333333)],[np.float64(0.23148148148148148)],[1],[0],[0],[2.0653586000007635],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
107,0,107,[np.float64(0.39351851851851855)],[np.float64(0.4)],[1],[0],[0],[2.4311138000002757],['target'],107,0,107,0,187.2577666999996,,10,187.2393030000003,187.2577666999996,187.2577666999996,0.035434499999610125,189.6705380000003,[np.float64(0.39351851851851855)],[np.float64(0.4)],[1],[0],[0],[2.4311138000002757],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
108,0,108,[np.float64(-0.20925925925925926)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.6546760000001086],['target'],108,0,108,0,189.7338695999997,,10,189.7149569000003,189.7338695999997,189.7338695999997,0.044132799999715644,191.36972999999944,[np.float64(-0.20925925925925926)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.6546760000001086],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
109,0,109,[np.float64(-0.4638888888888889)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.1480046999995466],[None],109,0,109,0,191.42460690000007,,10,191.40587249999953,191.42460690000007,191.42460690000007,0.03590809999968769,192.55397339999945,[np.float64(-0.4638888888888889)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.1480046999995466],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
110,0,110,[np.float64(0.2796296296296296)],[np.float64(-0.16203703703703703)],[1],[0],[0],[1.9266436999996586],['target'],110,0,110,0,192.6130717999995,,10,192.5941528000003,192.6130717999995,192.6130717999995,0.0399678000003405,194.52089969999997,[np.float64(0.2796296296296296)],[np.float64(-0.16203703703703703)],[1],[0],[0],[1.9266436999996586],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
111,0,111,[np.float64(0.010185185185185186)],[np.float64(0.07777777777777778)],[1],[0],[0],[3.1169160999997985],['target'],111,0,111,0,194.57131219999974,,10,194.55286259999957,194.57131219999974,194.57131219999974,0.03171310000016092,197.66989019999983,[np.float64(0.010185185185185186)],[np.float64(0.07777777777777778)],[1],[0],[0],[3.1169160999997985],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
112,0,112,[np.float64(-0.2518518518518518)],[np.float64(0.10092592592592593)],[1],[0],[0],[0.9509720999994897],[None],112,0,112,0,197.72257780000018,,10,197.70280939999975,197.72257780000018,197.72257780000018,0.03271469999981491,198.65385979999974,[np.float64(-0.2518518518518518)],[np.float64(0.10092592592592593)],[1],[0],[0],[0.9509720999994897],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
