reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
42,52,60,10,10,0,l,1.5521091000000524,None,0,10,10,7,34.90429089999998,,34.89277720000007,34.90429089999998,35.88769300000001,35.88769300000001,35.904321900000014,37.454660800000056,l,1.5521091000000524,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
36,88,75,11,11,0,l,2.5524341000000277,None,0,11,11,38,37.470984300000055,,37.45875560000002,37.470984300000055,38.45426240000006,38.45426240000006,38.47125560000006,41.021528500000045,l,2.5524341000000277,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
24,69,7,12,12,0,l,3.548374600000102,None,0,12,12,41,41.037537900000075,,41.02610990000005,41.037537900000075,42.02086159999999,42.02086159999999,42.0375315,45.571561100000054,l,3.548374600000102,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
68,93,1,13,13,0,l,1.9814337999999907,None,0,13,13,44,45.58661089999998,,45.57597240000007,45.58661089999998,46.63658120000002,46.63658120000002,46.63658120000002,48.62126550000005,l,1.9814337999999907,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
42,56,67,14,14,0,t,4.107977199999937,None,0,14,14,33,48.63754540000002,,48.62563910000006,48.63754540000002,49.621647199999984,49.621647199999984,49.63767800000005,53.738056400000005,t,4.107977199999937,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
54,56,90,15,15,0,l,1.6082704000000376,None,0,15,15,56,53.75388270000008,,53.742972800000075,53.75388270000008,54.73757180000007,54.73757180000007,54.7541559,56.355001300000026,l,1.6082704000000376,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
46,63,60,16,16,0,l,2.0701446000000487,None,0,16,16,25,56.37075190000007,,56.3593376,56.37075190000007,57.354017399999975,57.354017399999975,57.37100889999999,59.43850870000006,l,2.0701446000000487,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
50,59,40,17,17,0,t,1.4387927000000218,None,0,17,17,6,59.45382960000006,,59.4432104,59.45382960000006,60.45417759999998,60.45417759999998,60.45417759999998,61.90498790000004,t,1.4387927000000218,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
23,61,60,18,18,0,l,1.3506214999999884,None,0,18,18,99,61.920744600000035,,61.909414200000015,61.920744600000035,62.90454060000002,62.90454060000002,62.92090589999998,64.27178790000005,l,1.3506214999999884,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
38,54,64,19,19,0,l,4.364718200000084,None,0,19,19,74,64.28751269999998,,64.27667300000007,64.28751269999998,65.28753749999998,65.28753749999998,65.28753749999998,69.6549794,l,4.364718200000084,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
52,67,30,20,20,0,l,1.4502882000000454,None,0,20,20,5,69.67109949999997,,69.65926790000003,69.67109949999997,70.65427780000005,70.65427780000005,70.67093540000008,72.10522490000005,l,1.4502882000000454,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
54,98,111,21,21,0,t,3.0737329999999474,None,0,21,21,32,72.12063720000003,,72.11014690000002,72.12063720000003,73.12100889999999,73.12100889999999,73.12100889999999,76.20458800000006,t,3.0737329999999474,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
77,126,143,22,22,0,t,3.803175300000021,None,0,22,22,71,76.22081479999997,,76.20920920000003,76.22081479999997,77.20459970000002,77.20459970000002,77.22090850000006,81.02162190000001,t,3.803175300000021,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
35,54,101,23,23,0,l,1.8010315999999875,None,0,23,23,47,81.03713519999997,,81.02633790000004,81.03713519999997,82.02098469999999,82.02098469999999,82.03770310000004,83.83909560000006,l,1.8010315999999875,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
45,77,94,24,24,0,l,5.106826400000045,None,0,24,24,78,83.85434810000004,,83.84343969999998,83.85434810000004,84.8544154,84.8544154,84.8544154,89.97174110000003,l,5.106826400000045,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
16,30,14,25,25,0,l,1.1964777999999114,None,0,25,25,51,89.98768489999998,,89.97658290000004,89.98768489999998,90.97079340000005,90.97079340000005,90.98760230000005,92.17140749999999,l,1.1964777999999114,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
72,86,79,26,26,0,t,2.354002199999968,None,0,26,26,82,92.187772,,92.175974,92.187772,93.17095519999998,93.17095519999998,93.18765110000004,95.53850399999999,t,2.354002199999968,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
46,52,30,27,27,0,l,1.175016199999959,None,0,27,27,11,95.55468789999998,,95.5449175,95.55468789999998,96.53801380000004,96.53801380000004,96.55436380000003,97.72156359999997,l,1.175016199999959,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
43,63,76,28,28,0,l,2.0812726999999995,None,0,28,28,67,97.73758800000007,,97.72587340000007,97.73758800000007,98.72110700000007,98.72110700000007,98.73768540000003,100.80525210000008,l,2.0812726999999995,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
49,61,50,29,29,0,t,1.4156184999999368,None,0,29,29,1,100.82070699999997,,100.81001700000002,100.82070699999997,101.82117089999997,101.82117089999997,101.82117089999997,103.23862429999997,t,1.4156184999999368,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
29,37,10,30,30,0,l,1.5995748999999932,None,0,30,30,72,103.25434640000003,,103.24291740000001,103.25434640000003,104.25442210000006,104.25442210000006,104.25442210000006,105.85537820000002,l,1.5995748999999932,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
59,119,127,31,31,0,t,4.916196600000035,None,0,31,31,69,105.87055140000007,,105.86025800000004,105.87055140000007,106.85433740000008,106.85433740000008,106.87104590000001,111.77190700000006,t,4.916196600000035,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
33,56,65,32,32,0,l,1.1085098999999445,None,0,32,32,84,111.79010790000007,,111.77619200000004,111.79010790000007,112.77012820000004,112.77012820000004,112.80424349999998,113.88834580000002,l,1.1085098999999445,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
70,150,14,33,33,0,t,1.2762813999999025,None,0,33,33,45,113.90404750000005,,113.89312810000001,113.90404750000005,114.8878244,114.8878244,114.90462780000007,116.17141960000004,t,1.2762813999999025,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
78,101,30,34,34,0,l,2.6652714000000515,None,0,34,34,54,116.18742429999998,,116.17578930000002,116.18742429999998,117.17131040000004,117.17131040000004,117.18770340000003,119.83869179999999,l,2.6652714000000515,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
61,95,90,35,35,0,l,1.5907014000000572,None,0,35,35,83,119.85398889999999,,119.84445749999998,119.85398889999999,120.83758880000005,120.83758880000005,120.85446100000001,122.43834709999999,l,1.5907014000000572,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
60,112,55,36,36,0,t,1.4111063999999942,None,0,36,36,23,122.45453700000007,,122.44245420000004,122.45453700000007,123.43770359999996,123.43770359999996,123.45462770000006,124.85517830000003,t,1.4111063999999942,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
37,69,74,37,37,0,l,0.9575075000000197,None,0,37,37,18,124.8705956,,124.86114050000003,124.8705956,125.85439800000006,125.85439800000006,125.87105429999997,126.82170910000002,l,0.9575075000000197,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
32,69,60,38,38,0,l,1.780834499999969,None,0,38,38,10,126.83763150000004,,126.82592460000001,126.83763150000004,127.82100600000001,127.82100600000001,127.83779790000006,129.60501999999997,l,1.780834499999969,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
69,90,30,39,39,0,l,1.8794865999999502,None,0,39,39,14,129.62196830000005,,129.60962389999997,129.62196830000005,130.6044164,130.6044164,130.62119240000004,132.48896120000006,l,1.8794865999999502,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
65,70,90,40,40,0,l,2.6577839000000267,None,0,40,40,48,132.5038498,,132.49328409999998,132.5038498,133.5043865,133.5043865,133.5043865,136.1718545,l,2.6577839000000267,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
66,135,14,41,41,0,t,0.7968551000000161,None,0,41,41,53,136.18730930000004,,136.17667690000007,136.18730930000004,137.17095619999998,137.17095619999998,137.18791550000003,137.97153030000004,t,0.7968551000000161,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
40,49,90,42,42,0,l,1.9291382000000112,None,0,42,42,59,137.9877656,,137.97561900000005,137.9877656,138.97111519999999,138.97111519999999,138.98784990000001,140.90530509999996,l,1.9291382000000112,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
60,118,90,43,43,0,t,4.780379100000005,None,0,43,43,57,140.9207017,,140.90979800000002,140.9207017,141.90440890000002,141.90440890000002,141.92115239999998,146.68815470000004,t,4.780379100000005,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
74,99,131,44,44,0,l,3.092878400000018,None,0,44,44,28,146.70411509999997,,146.69350050000003,146.70411509999997,147.687819,147.687819,147.70444429999998,150.78760080000006,l,3.092878400000018,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
60,94,111,45,45,0,t,4.440099099999998,None,0,45,45,91,150.80262700000003,,150.79376650000006,150.80262700000003,151.803724,151.803724,151.803724,156.25335530000007,t,4.440099099999998,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
68,155,160,46,46,0,l,2.3888063999999076,None,0,46,46,98,156.26892069999997,,156.2574826,156.26892069999997,157.25251890000004,157.25251890000004,157.26944939999998,159.65335430000005,l,2.3888063999999076,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
48,95,121,47,47,0,l,6.161885600000005,None,0,47,47,90,159.66917880000005,,159.6579607,159.66917880000005,160.65246130000003,160.65246130000003,160.66879570000003,166.8218905,l,6.161885600000005,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
33,46,90,48,48,0,l,1.130901300000005,None,0,48,48,31,166.83781269999997,,166.82634559999997,166.83781269999997,167.8213697,167.8213697,167.83786680000003,168.95510020000006,l,1.130901300000005,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
75,119,132,49,49,0,t,1.9809664000000566,None,0,49,49,85,168.97078320000003,,168.95992309999997,168.97078320000003,169.95466940000006,169.95466940000006,169.97071560000006,171.93875990000004,t,1.9809664000000566,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
20,35,30,50,50,0,l,1.3022020999999313,None,0,50,50,96,171.95370030000004,,171.94299090000004,171.95370030000004,172.93850270000007,172.93850270000007,172.95447330000002,174.255272,l,1.3022020999999313,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
34,82,90,51,51,0,l,1.7782660999999962,None,0,51,51,86,174.27065349999998,,174.2607686,174.27065349999998,175.2546059,175.2546059,175.27096540000002,177.0385976,l,1.7782660999999962,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
39,46,52,52,52,0,l,2.1800177000000076,None,0,52,52,64,177.0546647,,177.04259709999997,177.0546647,178.03781279999998,178.03781279999998,178.05467410000006,180.22160140000005,l,2.1800177000000076,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
64,80,76,53,53,0,l,1.3222879999999577,None,0,53,53,79,180.23828490000005,,180.2260993,180.23828490000005,181.22126200000002,181.22126200000002,181.23801950000006,182.55531470000005,l,1.3222879999999577,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
60,91,112,54,54,0,t,1.214234900000065,None,0,54,54,24,182.57078969999998,,182.56083520000004,182.57078969999998,183.55455900000004,183.55455900000004,183.5711596,184.7715786,t,1.214234900000065,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
20,50,14,55,55,0,l,1.226872700000058,None,0,55,55,46,184.7877734,,184.77641760000006,184.7877734,185.77146879999998,185.77146879999998,185.78854680000006,187.00496729999998,l,1.226872700000058,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
55,69,14,56,56,0,l,1.3641498999999158,None,0,56,56,52,187.02115320000007,,187.0097068,187.02115320000007,188.00477050000006,188.00477050000006,188.02120390000005,189.37175680000007,l,1.3641498999999158,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
63,135,101,57,57,0,t,1.383748100000048,None,0,57,57,39,189.38761740000007,,189.376484,189.38761740000007,190.37155570000004,190.37155570000004,190.3879094,191.77200770000002,t,1.383748100000048,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
24,41,45,58,58,0,l,1.024414800000045,None,0,58,58,95,191.78774280000005,,191.77634510000007,191.78774280000005,192.77140710000003,192.77140710000003,192.78818180000007,193.80531440000004,l,1.024414800000045,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
74,124,160,59,59,0,t,1.9106407000000445,None,0,59,59,12,193.82180440000002,,193.81015590000004,193.82180440000002,194.80457,194.80457,194.82135500000004,196.7217157,t,1.9106407000000445,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
19,109,89,60,60,0,t,0.6391922999999906,None,0,60,60,8,196.73775940000007,,196.72578310000006,196.73775940000007,197.72120789999997,197.72120789999997,197.73794250000003,198.37184920000004,t,0.6391922999999906,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
33,41,15,61,61,0,l,2.3505288000000064,None,0,61,61,13,198.38751609999997,,198.3773546,198.38751609999997,199.37111170000003,199.37111170000003,199.38780830000007,201.73813630000006,l,2.3505288000000064,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
11,46,21,62,62,0,l,0.7409105000000409,None,0,62,62,37,201.75466660000006,,201.74220279999997,201.75466660000006,202.73788350000007,202.73788350000007,202.75460069999997,203.48881640000002,l,0.7409105000000409,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
21,49,50,63,63,0,l,1.9194438999999193,None,0,63,63,92,203.5042092,,203.49358589999997,203.5042092,204.50455999999997,204.50455999999997,204.50455999999997,206.4386392,l,1.9194438999999193,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
20,30,30,64,64,0,l,1.1994307999999592,None,0,64,64,58,206.4548234,,206.44288589999996,206.4548234,207.43792229999997,207.43792229999997,207.45460990000004,208.63885770000002,l,1.1994307999999592,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
57,102,132,65,65,0,t,2.36801939999998,None,0,65,65,76,208.6541327,,208.64381620000006,208.6541327,209.65460240000004,209.65460240000004,209.65460240000004,212.03922610000006,t,2.36801939999998,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
54,99,111,66,66,0,l,1.3329085999999961,None,0,66,66,80,212.05416330000003,,212.0435787,212.05416330000003,213.0544466,213.0544466,213.0544466,214.38907589999997,l,1.3329085999999961,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
37,74,81,67,67,0,l,0.8870431000000281,None,0,67,67,89,214.40435220000006,,214.39400639999997,214.40435220000006,215.40461249999998,215.40461249999998,215.40461249999998,216.3050088,l,0.8870431000000281,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
33,46,41,68,68,0,t,0.582560199999989,None,0,68,68,94,216.3212218,,216.30934760000002,216.3212218,217.30472959999997,217.30472959999997,217.3212347,217.88966449999998,t,0.582560199999989,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
44,69,3,69,69,0,l,0.9188354000000345,None,0,69,69,49,217.9043626,,217.8947822,217.9043626,218.90459680000004,218.90459680000004,218.90459680000004,219.83876229999998,l,0.9188354000000345,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
26,59,60,70,70,0,l,1.8929642000000513,None,0,70,70,97,219.85505420000004,,219.84276720000003,219.85505420000004,220.8379989,220.8379989,220.85467219999998,222.73838680000006,l,1.8929642000000513,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
47,72,87,71,71,0,l,2.0999812999999676,None,0,71,71,27,222.75418100000002,,222.74340519999998,222.75418100000002,223.7380409,223.7380409,223.75486090000004,225.8388443,l,2.0999812999999676,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
69,112,150,72,72,0,t,1.5012437999999975,None,0,72,72,4,225.85451030000002,,225.84315049999998,225.85451030000002,226.8546083,226.8546083,226.8546083,228.3720783,t,1.5012437999999975,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
63,101,131,73,73,0,t,1.4631411999999955,None,0,73,73,60,228.38773049999998,,228.37680280000006,228.38773049999998,229.37132170000007,229.37132170000007,229.388193,230.83834320000005,t,1.4631411999999955,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
38,61,67,74,74,0,l,1.1303768999999875,None,0,74,74,65,230.85481670000001,,230.84258710000006,230.85481670000001,231.83797349999998,231.83797349999998,231.85467970000002,232.97174140000004,l,1.1303768999999875,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
16,27,101,75,75,0,l,3.1534635000000435,None,0,75,75,50,232.98783379999998,,232.97628580000003,232.98783379999998,233.97129000000007,233.97129000000007,233.98844800000006,237.13871000000006,l,3.1534635000000435,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
18,97,101,76,76,0,t,3.7897148000000698,None,0,76,76,36,237.15460710000002,,237.14307989999998,237.15460710000002,238.13813290000007,238.13813290000007,238.15471079999998,241.93870809999999,t,3.7897148000000698,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
44,83,76,77,77,0,l,1.4126652999999578,None,0,77,77,81,241.95483660000002,,241.94367139999997,241.95483660000002,242.93807260000005,242.93807260000005,242.95477590000007,244.35483929999998,l,1.4126652999999578,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
28,33,41,78,78,0,l,0.6872213999999985,None,0,78,78,17,244.3713421,,244.35893950000002,244.3713421,245.35597200000007,245.35597200000007,245.37093749999997,246.05462780000005,l,0.6872213999999985,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
11,24,90,79,79,0,l,2.3208466999999473,None,0,79,79,15,246.07066780000002,,246.0599098,246.07066780000002,247.05488560000003,247.05488560000003,247.071328,249.38888910000003,l,2.3208466999999473,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
78,166,130,80,80,0,t,1.4180721000000176,None,0,80,80,29,249.40483030000007,,249.39321189999998,249.40483030000007,250.3881576,250.3881576,250.40466130000004,251.82195009999998,t,1.4180721000000176,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
59,91,7,81,81,0,l,1.1417870999999877,None,0,81,81,43,251.83827170000006,,251.82782050000003,251.83827170000006,252.8380406,252.8380406,252.8380406,253.98945660000004,l,1.1417870999999877,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
60,66,90,82,82,0,l,0.883503899999937,None,0,82,82,9,254.00471119999997,,253.99408200000005,254.00471119999997,255.00485160000005,255.00485160000005,255.00485160000005,255.90536959999997,l,0.883503899999937,None,505,001,2025-10-30_13h02.12.390,delay_discounting,,2025.1.1,60.13981303736274,2025-10-30 13h02.25.193468 +0530,
