13.4811 	INFO 	Loaded monitor calibration from ['2025_08_11 19:48']
15.6099 	EXP 	Created line_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_2', opacity=1, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6122 	EXP 	Created line_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_3', opacity=1, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6150 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6179 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.6211 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.6235 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6259 	EXP 	Created line_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_2', opacity=1, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6282 	EXP 	Created line_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line_3', opacity=1, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6308 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.6338 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0157 	EXP 	Imported conditions.csv as conditions, 4 conditions, 2 params
0.0181 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0274 	EXP 	fixation: autoDraw = True
1.0017 	EXP 	line1: autoDraw = True
1.0017 	EXP 	line_2: autoDraw = True
1.0017 	EXP 	line_3: autoDraw = True
1.0017 	EXP 	line4: autoDraw = True
1.0355 	EXP 	fixation: autoDraw = False
2.0023 	INFO 	Keyboard events cleared
2.0021 	EXP 	probe: autoDraw = True
2.6449 	EXP 	Device response: <KeyPress from None: t=2.563709000000017, value=x, duration=None>
2.6454 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'pos': np.int64(150), 'corr_resp': 'v', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.6470 	DATA 	Keypress: x
2.6547 	EXP 	fixation: autoDraw = False
2.6547 	EXP 	line1: autoDraw = False
2.6547 	EXP 	line_2: autoDraw = False
2.6547 	EXP 	line_3: autoDraw = False
2.6547 	EXP 	line4: autoDraw = False
2.6547 	EXP 	probe: autoDraw = False
2.6547 	EXP 	fixation: autoDraw = True
2.7375 	EXP 	Device response: <KeyPress from None: t=2.563709000000017, value=x, duration=0.16860900000028778>
3.6538 	EXP 	fixation: autoDraw = False
3.6538 	EXP 	line1: autoDraw = True
3.6538 	EXP 	line_2: autoDraw = True
3.6538 	EXP 	line_3: autoDraw = True
3.6538 	EXP 	line4: autoDraw = True
4.6539 	INFO 	Keyboard events cleared
4.6537 	EXP 	probe: autoDraw = True
5.0383 	EXP 	Device response: <KeyPress from None: t=5.023919400000068, value=v, duration=None>
5.0388 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'pos': np.int64(50), 'corr_resp': 'c', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.0401 	DATA 	Keypress: v
5.0539 	EXP 	fixation: autoDraw = False
5.0539 	EXP 	line1: autoDraw = False
5.0539 	EXP 	line_2: autoDraw = False
5.0539 	EXP 	line_3: autoDraw = False
5.0539 	EXP 	line4: autoDraw = False
5.0539 	EXP 	probe: autoDraw = False
5.0539 	EXP 	fixation: autoDraw = True
5.2205 	EXP 	Device response: <KeyPress from None: t=5.023919400000068, value=v, duration=0.18349040000020977>
6.0537 	EXP 	fixation: autoDraw = False
6.0537 	EXP 	line1: autoDraw = True
6.0537 	EXP 	line_2: autoDraw = True
6.0537 	EXP 	line_3: autoDraw = True
6.0537 	EXP 	line4: autoDraw = True
7.0538 	INFO 	Keyboard events cleared
7.0536 	EXP 	probe: autoDraw = True
9.3542 	EXP 	Device response: <KeyPress from None: t=9.345194900000024, value=c, duration=None>
9.3547 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
9.3562 	DATA 	Keypress: c
9.3702 	EXP 	fixation: autoDraw = False
9.3702 	EXP 	line1: autoDraw = False
9.3702 	EXP 	line_2: autoDraw = False
9.3702 	EXP 	line_3: autoDraw = False
9.3702 	EXP 	line4: autoDraw = False
9.3702 	EXP 	probe: autoDraw = False
9.3702 	EXP 	fixation: autoDraw = True
9.5041 	EXP 	Device response: <KeyPress from None: t=9.345194900000024, value=c, duration=0.1455815000003895>
10.3541 	EXP 	line1: autoDraw = True
10.3541 	EXP 	line_2: autoDraw = True
10.3541 	EXP 	line_3: autoDraw = True
10.3541 	EXP 	line4: autoDraw = True
10.3699 	EXP 	fixation: autoDraw = False
11.3536 	INFO 	Keyboard events cleared
11.3534 	EXP 	probe: autoDraw = True
11.6376 	EXP 	Device response: <KeyPress from None: t=11.631071200000406, value=z, duration=None>
11.6380 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
11.6394 	DATA 	Keypress: z
11.6534 	EXP 	fixation: autoDraw = False
11.6534 	EXP 	line1: autoDraw = False
11.6534 	EXP 	line_2: autoDraw = False
11.6534 	EXP 	line_3: autoDraw = False
11.6534 	EXP 	line4: autoDraw = False
11.6534 	EXP 	probe: autoDraw = False
11.6534 	EXP 	fixation: autoDraw = True
11.8212 	EXP 	Device response: <KeyPress from None: t=11.631071200000406, value=z, duration=0.1890291999998226>
12.6370 	EXP 	line1: autoDraw = True
12.6370 	EXP 	line_2: autoDraw = True
12.6370 	EXP 	line_3: autoDraw = True
12.6370 	EXP 	line4: autoDraw = True
12.6538 	EXP 	fixation: autoDraw = False
13.6539 	INFO 	Keyboard events cleared
13.6537 	EXP 	probe: autoDraw = True
14.5875 	EXP 	Device response: <KeyPress from None: t=14.582775900000343, value=x, duration=None>
14.5880 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'pos': np.int64(150), 'corr_resp': 'v', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
14.5895 	DATA 	Keypress: x
14.6043 	EXP 	fixation: autoDraw = False
14.6043 	EXP 	line1: autoDraw = False
14.6043 	EXP 	line_2: autoDraw = False
14.6043 	EXP 	line_3: autoDraw = False
14.6043 	EXP 	line4: autoDraw = False
14.6043 	EXP 	probe: autoDraw = False
14.6043 	EXP 	fixation: autoDraw = True
14.7378 	EXP 	Device response: <KeyPress from None: t=14.582775900000343, value=x, duration=0.149645099999816>
15.5870 	EXP 	line1: autoDraw = True
15.5870 	EXP 	line_2: autoDraw = True
15.5870 	EXP 	line_3: autoDraw = True
15.5870 	EXP 	line4: autoDraw = True
15.6043 	EXP 	fixation: autoDraw = False
16.5871 	INFO 	Keyboard events cleared
16.5869 	EXP 	probe: autoDraw = True
17.6709 	EXP 	Device response: <KeyPress from None: t=17.668322100000296, value=v, duration=None>
17.6713 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'pos': np.int64(50), 'corr_resp': 'c', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
17.6728 	DATA 	Keypress: v
17.6871 	EXP 	fixation: autoDraw = False
17.6871 	EXP 	line1: autoDraw = False
17.6871 	EXP 	line_2: autoDraw = False
17.6871 	EXP 	line_3: autoDraw = False
17.6871 	EXP 	line4: autoDraw = False
17.6871 	EXP 	probe: autoDraw = False
17.6871 	EXP 	fixation: autoDraw = True
17.8209 	EXP 	Device response: <KeyPress from None: t=17.668322100000296, value=v, duration=0.13876170000003185>
18.6704 	EXP 	line1: autoDraw = True
18.6704 	EXP 	line_2: autoDraw = True
18.6704 	EXP 	line_3: autoDraw = True
18.6704 	EXP 	line4: autoDraw = True
18.6870 	EXP 	fixation: autoDraw = False
19.6709 	INFO 	Keyboard events cleared
19.6707 	EXP 	probe: autoDraw = True
21.2541 	EXP 	Device response: <KeyPress from None: t=21.23962610000035, value=c, duration=None>
21.2545 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
21.2559 	DATA 	Keypress: c
21.2705 	EXP 	fixation: autoDraw = False
21.2705 	EXP 	line1: autoDraw = False
21.2705 	EXP 	line_2: autoDraw = False
21.2705 	EXP 	line_3: autoDraw = False
21.2705 	EXP 	line4: autoDraw = False
21.2705 	EXP 	probe: autoDraw = False
21.2705 	EXP 	fixation: autoDraw = True
21.4539 	EXP 	Device response: <KeyPress from None: t=21.23962610000035, value=c, duration=0.20461199999999735>
22.2539 	EXP 	line1: autoDraw = True
22.2539 	EXP 	line_2: autoDraw = True
22.2539 	EXP 	line_3: autoDraw = True
22.2539 	EXP 	line4: autoDraw = True
22.2701 	EXP 	fixation: autoDraw = False
23.2544 	INFO 	Keyboard events cleared
23.2542 	EXP 	probe: autoDraw = True
23.6712 	EXP 	Device response: <KeyPress from None: t=23.665480600000137, value=z, duration=None>
23.6716 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
23.6729 	DATA 	Keypress: z
23.6863 	EXP 	fixation: autoDraw = False
23.6863 	EXP 	line1: autoDraw = False
23.6863 	EXP 	line_2: autoDraw = False
23.6863 	EXP 	line_3: autoDraw = False
23.6863 	EXP 	line4: autoDraw = False
23.6863 	EXP 	probe: autoDraw = False
23.6863 	EXP 	fixation: autoDraw = True
23.9879 	EXP 	Device response: <KeyPress from None: t=23.665480600000137, value=z, duration=0.31699609999986933>
24.6706 	EXP 	line1: autoDraw = True
24.6706 	EXP 	line_2: autoDraw = True
24.6706 	EXP 	line_3: autoDraw = True
24.6706 	EXP 	line4: autoDraw = True
24.6871 	EXP 	fixation: autoDraw = False
25.6873 	INFO 	Keyboard events cleared
25.6871 	EXP 	probe: autoDraw = True
26.2540 	EXP 	Device response: <KeyPress from None: t=26.251225700000305, value=x, duration=None>
26.2544 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'pos': np.int64(150), 'corr_resp': 'v', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
26.2558 	DATA 	Keypress: x
26.2706 	EXP 	fixation: autoDraw = False
26.2706 	EXP 	line1: autoDraw = False
26.2706 	EXP 	line_2: autoDraw = False
26.2706 	EXP 	line_3: autoDraw = False
26.2706 	EXP 	line4: autoDraw = False
26.2706 	EXP 	probe: autoDraw = False
26.2706 	EXP 	fixation: autoDraw = True
26.3874 	EXP 	Device response: <KeyPress from None: t=26.251225700000305, value=x, duration=0.13354079999999158>
27.2542 	EXP 	line1: autoDraw = True
27.2542 	EXP 	line_2: autoDraw = True
27.2542 	EXP 	line_3: autoDraw = True
27.2542 	EXP 	line4: autoDraw = True
27.2704 	EXP 	fixation: autoDraw = False
28.2539 	INFO 	Keyboard events cleared
28.2537 	EXP 	probe: autoDraw = True
28.8042 	EXP 	Device response: <KeyPress from None: t=28.790190200000325, value=v, duration=None>
28.8046 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'pos': np.int64(50), 'corr_resp': 'c', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
28.8061 	DATA 	Keypress: v
28.8196 	EXP 	fixation: autoDraw = False
28.8196 	EXP 	line1: autoDraw = False
28.8196 	EXP 	line_2: autoDraw = False
28.8196 	EXP 	line_3: autoDraw = False
28.8196 	EXP 	line4: autoDraw = False
28.8196 	EXP 	probe: autoDraw = False
28.8196 	EXP 	fixation: autoDraw = True
28.9878 	EXP 	Device response: <KeyPress from None: t=28.790190200000325, value=v, duration=0.19706719999976485>
29.8036 	EXP 	line1: autoDraw = True
29.8036 	EXP 	line_2: autoDraw = True
29.8036 	EXP 	line_3: autoDraw = True
29.8036 	EXP 	line4: autoDraw = True
29.8206 	EXP 	fixation: autoDraw = False
30.8039 	INFO 	Keyboard events cleared
30.8037 	EXP 	probe: autoDraw = True
31.9041 	EXP 	Device response: <KeyPress from None: t=31.89859850000039, value=c, duration=None>
31.9046 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
31.9059 	DATA 	Keypress: c
31.9207 	EXP 	fixation: autoDraw = False
31.9207 	EXP 	line1: autoDraw = False
31.9207 	EXP 	line_2: autoDraw = False
31.9207 	EXP 	line_3: autoDraw = False
31.9207 	EXP 	line4: autoDraw = False
31.9207 	EXP 	probe: autoDraw = False
31.9207 	EXP 	fixation: autoDraw = True
32.0052 	EXP 	Device response: <KeyPress from None: t=31.89859850000039, value=c, duration=0.10466949999999997>
32.9037 	EXP 	line1: autoDraw = True
32.9037 	EXP 	line_2: autoDraw = True
32.9037 	EXP 	line_3: autoDraw = True
32.9037 	EXP 	line4: autoDraw = True
32.9206 	EXP 	fixation: autoDraw = False
33.9039 	INFO 	Keyboard events cleared
33.9037 	EXP 	probe: autoDraw = True
34.2373 	EXP 	Device response: <KeyPress from None: t=34.22998590000043, value=z, duration=None>
34.2377 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
34.2392 	DATA 	Keypress: z
34.2536 	EXP 	fixation: autoDraw = False
34.2536 	EXP 	line1: autoDraw = False
34.2536 	EXP 	line_2: autoDraw = False
34.2536 	EXP 	line_3: autoDraw = False
34.2536 	EXP 	line4: autoDraw = False
34.2536 	EXP 	probe: autoDraw = False
34.2536 	EXP 	fixation: autoDraw = True
34.4543 	EXP 	Device response: <KeyPress from None: t=34.22998590000043, value=z, duration=0.2107263999996576>
35.2371 	EXP 	line1: autoDraw = True
35.2371 	EXP 	line_2: autoDraw = True
35.2371 	EXP 	line_3: autoDraw = True
35.2371 	EXP 	line4: autoDraw = True
35.2539 	EXP 	fixation: autoDraw = False
36.2372 	INFO 	Keyboard events cleared
36.2370 	EXP 	probe: autoDraw = True
36.9874 	EXP 	Device response: <KeyPress from None: t=36.97996630000034, value=x, duration=None>
36.9878 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'pos': np.int64(150), 'corr_resp': 'v', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
36.9890 	DATA 	Keypress: x
37.0038 	EXP 	fixation: autoDraw = False
37.0038 	EXP 	line1: autoDraw = False
37.0038 	EXP 	line_2: autoDraw = False
37.0038 	EXP 	line_3: autoDraw = False
37.0038 	EXP 	line4: autoDraw = False
37.0038 	EXP 	probe: autoDraw = False
37.0038 	EXP 	fixation: autoDraw = True
37.1373 	EXP 	Device response: <KeyPress from None: t=36.97996630000034, value=x, duration=0.14980209999976069>
37.9874 	EXP 	line1: autoDraw = True
37.9874 	EXP 	line_2: autoDraw = True
37.9874 	EXP 	line_3: autoDraw = True
37.9874 	EXP 	line4: autoDraw = True
38.0037 	EXP 	fixation: autoDraw = False
39.0039 	INFO 	Keyboard events cleared
39.0038 	EXP 	probe: autoDraw = True
39.7546 	EXP 	Device response: <KeyPress from None: t=39.75408890000017, value=v, duration=None>
39.7551 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'pos': np.int64(50), 'corr_resp': 'c', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
39.7564 	DATA 	Keypress: v
39.7712 	EXP 	fixation: autoDraw = False
39.7712 	EXP 	line1: autoDraw = False
39.7712 	EXP 	line_2: autoDraw = False
39.7712 	EXP 	line_3: autoDraw = False
39.7712 	EXP 	line4: autoDraw = False
39.7712 	EXP 	probe: autoDraw = False
39.7712 	EXP 	fixation: autoDraw = True
39.9545 	EXP 	Device response: <KeyPress from None: t=39.75408890000017, value=v, duration=0.19808409999996002>
40.7706 	EXP 	fixation: autoDraw = False
40.7706 	EXP 	line1: autoDraw = True
40.7706 	EXP 	line_2: autoDraw = True
40.7706 	EXP 	line_3: autoDraw = True
40.7706 	EXP 	line4: autoDraw = True
41.7706 	INFO 	Keyboard events cleared
41.7704 	EXP 	probe: autoDraw = True
42.3710 	EXP 	Device response: <KeyPress from None: t=42.357264000000214, value=c, duration=None>
42.3714 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
42.3727 	DATA 	Keypress: c
42.3868 	EXP 	fixation: autoDraw = False
42.3868 	EXP 	line1: autoDraw = False
42.3868 	EXP 	line_2: autoDraw = False
42.3868 	EXP 	line_3: autoDraw = False
42.3868 	EXP 	line4: autoDraw = False
42.3868 	EXP 	probe: autoDraw = False
42.3868 	EXP 	fixation: autoDraw = True
42.6211 	EXP 	Device response: <KeyPress from None: t=42.357264000000214, value=c, duration=0.25899170000002414>
43.3705 	EXP 	line1: autoDraw = True
43.3705 	EXP 	line_2: autoDraw = True
43.3705 	EXP 	line_3: autoDraw = True
43.3705 	EXP 	line4: autoDraw = True
43.3879 	EXP 	fixation: autoDraw = False
44.3706 	INFO 	Keyboard events cleared
44.3704 	EXP 	probe: autoDraw = True
44.6730 	DATA 	Keypress: z
44.6874 	EXP 	Device response: <KeyPress from None: t=44.671673100000135, value=z, duration=None>
44.6877 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
44.7035 	EXP 	fixation: autoDraw = False
44.7035 	EXP 	line1: autoDraw = False
44.7035 	EXP 	line_2: autoDraw = False
44.7035 	EXP 	line_3: autoDraw = False
44.7035 	EXP 	line4: autoDraw = False
44.7035 	EXP 	probe: autoDraw = False
44.7035 	EXP 	fixation: autoDraw = True
44.9043 	EXP 	Device response: <KeyPress from None: t=44.671673100000135, value=z, duration=0.22972630000003846>
45.6876 	EXP 	line1: autoDraw = True
45.6876 	EXP 	line_2: autoDraw = True
45.6876 	EXP 	line_3: autoDraw = True
45.6876 	EXP 	line4: autoDraw = True
45.7036 	EXP 	fixation: autoDraw = False
46.6881 	INFO 	Keyboard events cleared
46.6879 	EXP 	probe: autoDraw = True
47.1045 	EXP 	Device response: <KeyPress from None: t=47.10376790000009, value=x, duration=None>
47.1049 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'pos': np.int64(150), 'corr_resp': 'v', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
47.1062 	DATA 	Keypress: x
47.1202 	EXP 	fixation: autoDraw = False
47.1202 	EXP 	line1: autoDraw = False
47.1202 	EXP 	line_2: autoDraw = False
47.1202 	EXP 	line_3: autoDraw = False
47.1202 	EXP 	line4: autoDraw = False
47.1202 	EXP 	probe: autoDraw = False
47.1202 	EXP 	fixation: autoDraw = True
47.2546 	EXP 	Device response: <KeyPress from None: t=47.10376790000009, value=x, duration=0.14795450000019628>
48.1205 	EXP 	fixation: autoDraw = False
48.1205 	EXP 	line1: autoDraw = True
48.1205 	EXP 	line_2: autoDraw = True
48.1205 	EXP 	line_3: autoDraw = True
48.1205 	EXP 	line4: autoDraw = True
49.1042 	INFO 	Keyboard events cleared
49.1040 	EXP 	probe: autoDraw = True
49.4874 	EXP 	Device response: <KeyPress from None: t=49.48355430000038, value=v, duration=None>
49.4878 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'pos': np.int64(50), 'corr_resp': 'c', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
49.4892 	DATA 	Keypress: v
49.5034 	EXP 	fixation: autoDraw = False
49.5034 	EXP 	line1: autoDraw = False
