reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
69,94,143,14,14,0,l,2.0314884999997957,None,0,14,14,30,44.440934899999775,,44.42936989999998,44.440934899999775,45.42350140000008,45.42350140000008,45.44065790000013,47.45799140000008,l,2.0314884999997957,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
77,91,101,15,15,0,t,1.4459824999999,None,0,15,15,55,47.473612799999955,,47.46282059999976,47.473612799999955,48.45713690000002,48.45713690000002,48.47420319999992,49.908117200000106,t,1.4459824999999,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
33,41,15,16,16,0,l,1.1998063000000911,None,0,16,16,13,49.92420869999978,,49.912608999999975,49.92420869999978,50.90756899999997,50.90756899999997,50.92415990000018,52.10872460000019,l,1.1998063000000911,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
64,80,76,17,17,0,l,1.3309746999998424,None,0,17,17,79,52.12365499999987,,52.113657500000045,52.12365499999987,53.12392319999981,53.12392319999981,53.12392319999981,54.45809469999995,l,1.3309746999998424,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
54,99,111,18,18,0,l,1.7503759999999602,None,0,18,18,80,54.47398329999987,,54.462626999999884,54.47398329999987,55.457394699999895,55.457394699999895,55.47382149999976,57.2250653000001,l,1.7503759999999602,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
52,67,30,19,19,0,l,1.4863581999998132,None,0,19,19,5,57.24061649999976,,57.22958789999984,57.24061649999976,58.24067090000017,58.24067090000017,58.24067090000017,59.741323400000056,l,1.4863581999998132,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
39,46,52,20,20,0,t,2.40346049999971,None,0,20,20,64,59.7578011999999,,59.74567500000012,59.7578011999999,60.74072440000009,60.74072440000009,60.757500300000174,63.15800369999988,t,2.40346049999971,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
32,69,60,21,21,0,l,1.0724296999997023,None,0,21,21,10,63.17410359999985,,63.16275289999976,63.17410359999985,64.1575155999999,64.1575155999999,64.17418610000004,65.2414291,l,1.0724296999997023,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
50,59,40,22,22,0,t,1.2344613999998728,None,0,22,22,6,65.25726589999977,,65.24587389999988,65.25726589999977,66.24085930000001,66.24085930000001,66.2574810000001,67.49143569999978,t,1.2344613999998728,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
11,24,90,23,23,0,l,1.1844043999999485,None,0,23,23,15,67.5071455000002,,67.49639239999988,67.5071455000002,68.49102640000001,68.49102640000001,68.50727069999994,69.69148940000014,l,1.1844043999999485,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
21,44,90,24,24,0,l,1.1525517999998556,None,0,24,24,19,69.70721580000009,,69.69587920000004,69.70721580000009,70.69076529999984,70.69076529999984,70.7075307,71.85818280000012,l,1.1525517999998556,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
19,109,89,25,25,0,l,1.2224532000000181,None,0,25,25,8,71.87382479999997,,71.86293609999984,71.87382479999997,72.85800860000018,72.85800860000018,72.87423029999991,74.09130030000006,l,1.2224532000000181,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
42,65,60,26,26,0,l,4.355620000000272,None,0,26,26,88,74.10746019999988,,74.09588970000004,74.10746019999988,75.09077919999982,75.09077919999982,75.10753029999978,79.45825009999999,l,4.355620000000272,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
35,54,101,27,27,0,l,2.4654952999999296,None,0,27,27,47,79.47383869999976,,79.46335829999998,79.47383869999976,80.45760000000018,80.45760000000018,80.47415790000014,82.92565349999995,l,2.4654952999999296,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
59,91,7,28,28,0,t,2.018935699999929,None,0,28,28,43,82.94027790000018,,82.93026569999984,82.94027790000018,83.9410484,83.9410484,83.9410484,85.97491899999977,t,2.018935699999929,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
16,30,14,29,29,0,l,1.8847729999997682,None,0,29,29,51,85.99052029999984,,85.98005729999977,85.99052029999984,86.97450690000005,86.97450690000005,86.99083939999991,88.87496349999992,l,1.8847729999997682,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
75,119,132,30,30,0,l,6.5164043999998285,None,0,30,30,85,88.8904963,,88.87970289999976,88.8904963,89.87442969999984,89.87442969999984,89.89116550000017,96.3919363,l,6.5164043999998285,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
40,78,20,31,31,0,l,1.216870299999755,None,0,31,31,0,96.4072798000002,,96.39687670000012,96.4072798000002,97.39095850000012,97.39095850000012,97.40833010000006,98.60889619999989,l,1.216870299999755,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
60,94,111,32,32,0,t,1.3864486000002216,None,0,32,32,91,98.62418320000006,,98.61339959999987,98.62418320000006,99.6244013999999,99.6244013999999,99.6244013999999,101.0251217,t,1.3864486000002216,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
65,71,83,33,33,0,l,1.7977739000002657,None,0,33,33,68,101.04145319999998,,101.02991220000013,101.04145319999998,102.02445559999978,102.02445559999978,102.04094189999978,103.82500429999982,l,1.7977739000002657,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
46,52,30,34,34,0,t,0.9545053000001644,None,0,34,34,11,103.84077369999977,,103.82920389999981,103.84077369999977,104.82447790000015,104.82447790000015,104.84154149999995,105.7915551000001,t,0.9545053000001644,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
68,93,1,35,35,0,l,1.6605070000000524,None,0,35,35,44,105.80733490000011,,105.7966236000002,105.80733490000011,106.79111899999998,106.79111899999998,106.80789409999988,108.45822309999994,l,1.6605070000000524,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
70,150,14,36,36,0,l,1.7539559000001645,None,0,36,36,45,108.47437519999994,,108.46263140000019,108.47437519999994,109.45786649999991,109.45786649999991,109.47448380000014,111.22455020000007,l,1.7539559000001645,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
25,50,62,37,37,0,l,1.286404400000265,None,0,37,37,70,111.24027179999985,,111.23117769999999,111.24027179999985,112.22382620000008,112.22382620000008,112.23877979999997,113.52294649999976,l,1.286404400000265,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
61,95,90,38,38,0,t,2.354806699999699,None,0,38,38,83,113.5389166,,113.52790779999987,113.5389166,114.52234379999982,114.52234379999982,114.53897460000007,116.88946380000016,t,2.354806699999699,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
72,86,79,39,39,0,l,1.0809896999999182,None,0,39,39,82,116.9055486000002,,116.89473610000005,116.9055486000002,117.88907269999982,117.88907269999982,117.90570509999998,118.97420210000018,l,1.0809896999999182,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
60,66,90,40,40,0,l,0.8216819000003852,None,0,40,40,9,118.9887432999999,,118.97960929999999,118.9887432999999,119.98911159999989,119.98911159999989,119.98911159999989,120.8229338000001,l,0.8216819000003852,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
16,27,101,41,41,0,l,1.7835525999998936,None,0,41,41,50,120.83867580000015,,120.8282220000001,120.83867580000015,121.8222697000001,121.8222697000001,121.83909630000016,123.60644460000003,l,1.7835525999998936,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
44,83,76,42,42,0,t,0.8050751999999193,None,0,42,42,81,123.6222029999999,,123.61132600000019,123.6222029999999,124.60573990000012,124.60573990000012,124.62232989999984,125.42282019999993,t,0.8050751999999193,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
46,63,60,43,43,0,l,1.4901628000002347,None,0,43,43,25,125.4388128999999,,125.42818679999982,125.4388128999999,126.4224476999998,126.4224476999998,126.43910890000006,127.92286419999982,l,1.4901628000002347,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
42,56,67,44,44,0,l,2.894471600000088,None,0,44,44,33,127.93877590000011,,127.92770079999991,127.93877590000011,128.922231,128.922231,128.93902100000014,131.8229698,l,2.894471600000088,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
41,45,60,45,45,0,t,0.6542452000003323,None,0,45,45,75,131.83882690000019,,131.82829880000008,131.83882690000019,132.82257690000006,132.82257690000006,132.8390586999999,133.48961800000006,t,0.6542452000003323,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
33,46,41,46,46,0,l,0.8729315999999017,None,0,46,46,94,133.50560529999984,,133.4945063,133.50560529999984,134.4891174999998,134.4891174999998,134.5057397999999,135.37310260000004,l,0.8729315999999017,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
33,56,65,47,47,0,l,1.3063695000000735,None,0,47,47,84,135.38888880000013,,135.37992159999976,135.38888880000013,136.37236630000007,136.37236630000007,136.38907830000016,137.68969689999994,l,1.3063695000000735,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
23,61,60,48,48,0,l,1.128923400000076,None,0,48,48,99,137.70564680000007,,137.69455930000004,137.70564680000007,138.6891145999998,138.6891145999998,138.70576500000016,139.8228638999999,l,1.128923400000076,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
49,86,45,49,49,0,l,1.0048658000000614,None,0,49,49,26,139.8389527999998,,139.82822690000012,139.8389527999998,140.82248010000012,140.82248010000012,140.83913570000004,141.83966740000005,l,1.0048658000000614,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
20,50,14,50,50,0,t,0.5636531000000105,None,0,50,50,46,141.8555468999998,,141.84461839999994,141.8555468999998,142.83905989999994,142.83905989999994,142.8558493999999,143.40653389999989,t,0.5636531000000105,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
59,89,100,51,51,0,l,2.1859119999999166,None,0,51,51,3,143.42240290000018,,143.4118880000001,143.42240290000018,144.4058613000002,144.4058613000002,144.42249730000003,146.60641910000004,l,2.1859119999999166,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
54,56,90,52,52,0,l,0.8581312000001162,None,0,52,52,56,146.6224129000002,,146.61190579999993,146.6224129000002,147.60583259999976,147.60583259999976,147.6223802999998,148.47301860000016,l,0.8581312000001162,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
38,54,64,53,53,0,l,1.4962672999999995,None,0,53,53,74,148.4889962000002,,148.4785382,148.4889962000002,149.47239230000014,149.47239230000014,149.48902069999986,150.97298199999977,l,1.4962672999999995,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
53,76,121,54,54,0,t,2.1018386000000646,None,0,54,54,73,150.98897820000002,,150.9778852999998,150.98897820000002,151.97237110000015,151.97237110000015,151.98909670000012,154.08970929999987,t,2.1018386000000646,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
17,54,64,55,55,0,l,1.1591888999996627,None,0,55,55,87,154.10581920000004,,154.09457010000006,154.10581920000004,155.08906639999987,155.08906639999987,155.10598739999978,156.25663889999987,l,1.1591888999996627,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
60,112,55,56,56,0,l,2.558456699999624,None,0,56,56,23,156.27243679999992,,156.26195879999977,156.27243679999992,157.2559798000002,157.2559798000002,157.27246490000016,159.8229239000002,l,2.558456699999624,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
54,76,67,57,57,0,l,1.5144193000000996,None,0,57,57,21,159.8390184,,159.82897319999984,159.8390184,160.82248279999976,160.82248279999976,160.8391117000001,162.33997180000006,l,1.5144193000000996,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
63,135,101,58,58,0,l,0.6508294000000205,None,0,58,58,39,162.35588019999977,,162.3448658000002,162.35588019999977,163.33917759999986,163.33917759999986,163.35594869999977,164.0064228000001,l,0.6508294000000205,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
49,82,85,59,59,0,t,0.3442384999998467,None,0,59,59,93,164.02258489999986,,164.01166939999985,164.02258489999986,165.00587210000003,165.00587210000003,165.0226689000001,165.35642469999993,t,0.3442384999998467,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
34,82,90,60,60,0,l,1.376488800000061,None,0,60,60,86,165.37223940000013,,165.36122179999984,165.37223940000013,166.35607019999998,166.35607019999998,166.37258329999986,167.7423577999998,l,1.376488800000061,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
68,155,160,61,61,0,l,1.689998199999991,None,0,61,61,98,167.7579566999998,,167.74791969999978,167.7579566999998,168.74130289999994,168.74130289999994,168.75808580000012,170.44200890000002,l,1.689998199999991,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
60,91,112,62,62,0,t,0.6353914999999688,None,0,62,62,24,170.45859169999994,,170.4463725999999,170.45859169999994,171.44159059999993,171.44159059999993,171.45814329999985,172.09222820000014,t,0.6353914999999688,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
29,37,10,63,63,0,l,0.5135553999998592,None,0,63,63,72,172.10817880000013,,172.09704890000012,172.10817880000013,173.09165480000001,173.09165480000001,173.1086052999999,173.6085876000002,l,0.5135553999998592,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
38,61,67,64,64,0,l,1.0029899999999543,None,0,64,64,65,173.62473769999997,,173.61279079999986,173.62473769999997,174.60822009999993,174.60822009999993,174.62504099999978,175.6255903000001,l,1.0029899999999543,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
37,74,81,65,65,0,l,1.2335260999998354,None,0,65,65,89,175.6412277999998,,175.63060300000006,175.6412277999998,176.6248829000001,176.6248829000001,176.64149159999988,177.87523569999985,l,1.2335260999998354,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
48,95,121,66,66,0,l,1.498583300000064,None,0,66,66,90,177.89132139999992,,177.8795101999999,177.89132139999992,178.87478710000005,178.87478710000005,178.89151290000018,180.3759782000002,l,1.498583300000064,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
74,99,131,67,67,0,l,1.3931839000001673,None,0,67,67,28,180.3919909000001,,180.38091170000007,180.3919909000001,181.39144799999985,181.39144799999985,181.39144799999985,182.79202309999982,l,1.3931839000001673,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
75,92,3,68,68,0,t,1.070794400000068,None,0,68,68,42,182.80831669999998,,182.79664129999992,182.80831669999998,183.79155979999996,183.79155979999996,183.80834069999992,184.87567339999987,t,1.070794400000068,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
11,46,21,69,69,0,l,1.777788899999905,None,0,69,69,37,184.89137100000016,,184.88045139999986,184.89137100000016,185.87479480000002,185.87479480000002,185.89153269999997,187.65932939999993,l,1.777788899999905,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
20,30,30,70,70,0,l,1.7848861000002216,None,0,70,70,58,187.67472150000003,,187.66363999999976,187.67472150000003,188.67497330000015,188.67497330000015,188.67497330000015,190.47571800000014,l,1.7848861000002216,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
68,101,121,71,71,0,l,1.213955199999873,None,0,71,71,66,190.49150409999993,,190.48037579999982,190.49150409999993,191.47472389999984,191.47472389999984,191.49220490000016,192.69215329999997,l,1.213955199999873,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
28,33,41,72,72,0,t,0.8995516999998472,None,0,72,72,17,192.70807560000003,,192.69654219999984,192.70807560000003,193.6916326999999,193.6916326999999,193.70836180000015,194.593304,t,0.8995516999998472,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
49,61,50,73,73,0,t,1.025278800000251,None,0,73,73,1,194.60776380000016,,194.5980899000001,194.60776380000016,195.60837059999994,195.60837059999994,195.60837059999994,196.6422917,t,1.025278800000251,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
36,88,75,74,74,0,l,0.7536070999999538,None,0,74,74,38,196.6583211000002,,196.64667599999984,196.6583211000002,197.64210580000008,197.64210580000008,197.65854780000018,198.4092423000002,l,0.7536070999999538,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
43,63,76,75,75,0,l,2.28312539999979,None,0,75,75,67,198.4245793,,198.41393579999976,198.4245793,199.4085230999999,199.4085230999999,199.42501889999994,201.69275900000002,l,2.28312539999979,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
17,84,90,76,76,0,l,0.8040983999999298,None,0,76,76,2,201.70831820000012,,201.69708409999976,201.70831820000012,202.70831640000006,202.70831640000006,202.70831640000006,203.5256290000002,l,0.8040983999999298,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
63,101,131,77,77,0,l,1.6608202000002166,None,0,77,77,60,203.54136370000015,,203.5304387000001,203.54136370000015,204.5250513000001,204.5250513000001,204.54170350000004,206.19250759999977,l,1.6608202000002166,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
49,79,88,78,78,0,l,0.6107552000003125,None,0,78,78,16,206.2082617000001,,206.19653549999975,206.2082617000001,207.1917271000002,207.1917271000002,207.20854719999988,207.80913210000017,l,0.6107552000003125,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
20,62,60,79,79,0,l,0.6757158999998865,None,0,79,79,61,207.8257079,,207.81368930000008,207.8257079,208.8084299000002,208.8084299000002,208.8252333999999,209.49205510000002,l,0.6757158999998865,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
65,70,90,80,80,0,l,1.3499034999999822,None,0,80,80,48,209.50840010000002,,209.49643340000011,209.50840010000002,210.49289240000007,210.49289240000007,210.50836470000013,211.85948929999995,l,1.3499034999999822,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
74,124,160,81,81,0,l,1.8273380000000543,None,0,81,81,12,211.87484940000013,,211.86436860000003,211.87484940000013,212.87517160000016,212.87517160000016,212.87517160000016,214.70922010000004,l,1.8273380000000543,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
