11.9081 	INFO 	Loaded monitor calibration from ['2025_08_11 19:48']
11.9335 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
12.2361 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
12.2361 	INFO 	OpenGL version supported by driver is 4..
12.3011 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D4F207CE20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D4F207CDC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D4F2132680>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.3012 	EXP 	window1: backgroundImage = ''
12.3012 	EXP 	window1: backgroundFit = 'none'
13.1261 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.1261 	EXP 	window1: recordFrameIntervals = False
13.3812 	EXP 	window1: recordFrameIntervals = True
13.5646 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
13.5647 	EXP 	window1: recordFrameIntervals = False
13.6513 	INFO 	keyboard.Keyboard is using ptb backend.
13.6517 	INFO 	keyboard.Keyboard is using ptb backend.
13.6518 	EXP 	delay_discounting: status = STARTED
13.6589 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6950 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0318 	EXP 	Imported conditions.xlsx as conditions, 100 conditions, 3 params
0.0338 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 75, 'future_reward': 92, 'delay': 3, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1114 	EXP 	text: height = np.float64(0.05)
0.1114 	EXP 	text: height = np.float64(0.05)
0.1114 	EXP 	text: height = np.float64(0.05)
0.1114 	EXP 	text: text = 'GBP 75 today  or GBP 92 after 3 days'
0.1114 	EXP 	fixation: autoDraw = True
1.0021 	INFO 	Keyboard events cleared
1.0019 	EXP 	text: autoDraw = True
1.1187 	EXP 	fixation: autoDraw = False
7.6936 	EXP 	Device response: <KeyPress from None: t=7.671838600000228, value=l, duration=None>
7.6940 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 69, 'future_reward': 112, 'delay': 150, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.7042 	DATA 	Keypress: l
7.7117 	EXP 	fixation: autoDraw = False
7.7117 	EXP 	text: autoDraw = False
7.7117 	EXP 	text: height = np.float64(0.05)
7.7117 	EXP 	text: height = np.float64(0.05)
7.7117 	EXP 	text: height = np.float64(0.05)
7.7117 	EXP 	text: text = 'GBP 69 today  or GBP 112 after 150 days'
7.7117 	EXP 	fixation: autoDraw = True
7.7361 	EXP 	Device response: <KeyPress from None: t=7.671838600000228, value=l, duration=0.05963070000007065>
8.7024 	INFO 	Keyboard events cleared
8.7022 	EXP 	text: autoDraw = True
8.7188 	EXP 	fixation: autoDraw = False
10.9693 	EXP 	Device response: <KeyPress from None: t=10.958213700000215, value=l, duration=None>
