12.8419 	INFO 	Loaded monitor calibration from ['2025_08_11 19:48']
12.8786 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
13.4297 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
13.4298 	INFO 	OpenGL version supported by driver is 4..
13.5520 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024CB0B79960>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024CB0B79900>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000024CB0C271C0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5521 	EXP 	window1: backgroundImage = ''
13.5522 	EXP 	window1: backgroundFit = 'none'
14.4062 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.4063 	EXP 	window1: recordFrameIntervals = False
14.6907 	EXP 	window1: recordFrameIntervals = True
14.8743 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
14.8743 	EXP 	window1: recordFrameIntervals = False
15.0469 	INFO 	keyboard.Keyboard is using ptb backend.
15.0470 	EXP 	word priming: status = STARTED
15.0929 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.3089 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familliar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
15.3106 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.4574 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit ', units='height', win=Window(...), wrapWidth=1)
0.0081 	EXP 	slider: autoLog = True
0.0081 	EXP 	slider: styleTweaks = []
0.0081 	EXP 	slider: styleTweaks = []
0.0081 	EXP 	slider: styleTweaks = []
0.0081 	EXP 	slider: styleTweaks = []
0.0081 	EXP 	slider: contrast = 1.0
0.0081 	EXP 	slider: markerPos = None
0.0081 	EXP 	slider: autoLog = True
0.0081 	EXP 	textbox: autoLog = True
0.0239 	EXP 	Imported study_words.xlsx as conditions, 15 conditions, 1 params
0.0250 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'Pastry', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0661 	EXP 	text: height = np.float64(0.05)
0.0661 	EXP 	text: height = np.float64(0.05)
0.0661 	EXP 	text: height = np.float64(0.05)
0.0661 	EXP 	text: text = 'Pastry'
0.0661 	EXP 	slider: markerPos = None
0.0661 	EXP 	slider: markerPos = None
0.0661 	EXP 	text: autoDraw = True
0.0661 	EXP 	slider: autoDraw = True
2.6229 	DATA 	Mouse: Left button down, pos=(419,190)
2.6539 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.6691 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.6851 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.7006 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.7159 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.7264 	DATA 	Mouse:  Left button up, pos=(419,190)
2.7319 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
2.7480 	EXP 	slider: markerPos = np.int64(1)
2.7492 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'Case', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.7695 	EXP 	text: autoDraw = False
2.7695 	EXP 	slider: autoDraw = False
2.7695 	EXP 	text: height = np.float64(0.05)
2.7695 	EXP 	text: height = np.float64(0.05)
2.7695 	EXP 	text: height = np.float64(0.05)
2.7695 	EXP 	text: text = 'Case'
2.7695 	EXP 	slider: markerPos = None
2.7695 	EXP 	slider: markerPos = None
2.7695 	EXP 	text: autoDraw = True
2.7695 	EXP 	slider: autoDraw = True
3.8496 	DATA 	Mouse: Left button down, pos=(419,190)
3.8643 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
3.8815 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
3.9836 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
3.9939 	DATA 	Mouse:  Left button up, pos=(419,190)
3.9992 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.0140 	EXP 	slider: markerPos = np.int64(1)
4.0152 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'Marble', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.0350 	EXP 	text: autoDraw = False
4.0350 	EXP 	slider: autoDraw = False
4.0350 	EXP 	text: height = np.float64(0.05)
4.0350 	EXP 	text: height = np.float64(0.05)
4.0350 	EXP 	text: height = np.float64(0.05)
4.0350 	EXP 	text: text = 'Marble'
4.0350 	EXP 	slider: markerPos = None
4.0350 	EXP 	slider: markerPos = None
4.0350 	EXP 	text: autoDraw = True
4.0350 	EXP 	slider: autoDraw = True
4.5728 	DATA 	Mouse: Left button down, pos=(419,190)
4.5972 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6140 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6307 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6473 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6639 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6810 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
4.6821 	DATA 	Mouse:  Left button up, pos=(419,190)
4.6973 	EXP 	slider: markerPos = np.int64(1)
4.6984 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'Board', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
4.7214 	EXP 	text: autoDraw = False
4.7214 	EXP 	slider: autoDraw = False
4.7214 	EXP 	text: height = np.float64(0.05)
4.7214 	EXP 	text: height = np.float64(0.05)
4.7214 	EXP 	text: height = np.float64(0.05)
4.7214 	EXP 	text: text = 'Board'
4.7214 	EXP 	slider: markerPos = None
4.7214 	EXP 	slider: markerPos = None
4.7214 	EXP 	text: autoDraw = True
4.7214 	EXP 	slider: autoDraw = True
5.3824 	DATA 	Mouse: Left button down, pos=(419,190)
5.3976 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4142 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4312 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4477 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4641 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4747 	DATA 	Mouse:  Left button up, pos=(419,190)
5.4809 	EXP 	slider: markerPos = np.float64(0.9962962962962965)
5.4972 	EXP 	slider: markerPos = np.int64(1)
5.4985 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'Poster', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
5.5158 	EXP 	text: autoDraw = False
5.5158 	EXP 	slider: autoDraw = False
5.5158 	EXP 	text: height = np.float64(0.05)
5.5158 	EXP 	text: height = np.float64(0.05)
5.5158 	EXP 	text: height = np.float64(0.05)
5.5158 	EXP 	text: text = 'Poster'
5.5158 	EXP 	slider: markerPos = None
5.5158 	EXP 	slider: markerPos = None
5.5158 	EXP 	text: autoDraw = True
5.5158 	EXP 	slider: autoDraw = True
6.9652 	DATA 	Mouse: Left button down, pos=(767,204)
6.9805 	EXP 	slider: markerPos = np.float64(2.285185185185185)
6.9973 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0142 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0306 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0472 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0639 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0806 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0816 	DATA 	Mouse:  Left button up, pos=(767,204)
7.0973 	EXP 	slider: markerPos = np.float64(2.285185185185185)
7.0985 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'Chart', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
7.1195 	EXP 	text: autoDraw = False
7.1195 	EXP 	slider: autoDraw = False
7.1195 	EXP 	text: height = np.float64(0.05)
7.1195 	EXP 	text: height = np.float64(0.05)
7.1195 	EXP 	text: height = np.float64(0.05)
7.1195 	EXP 	text: text = 'Chart'
7.1195 	EXP 	slider: markerPos = None
7.1195 	EXP 	slider: markerPos = None
7.1195 	EXP 	text: autoDraw = True
7.1195 	EXP 	slider: autoDraw = True
8.5886 	DATA 	Mouse: Left button down, pos=(699,216)
8.6138 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6306 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6471 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6641 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6807 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6974 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.6984 	DATA 	Mouse:  Left button up, pos=(699,216)
8.7140 	EXP 	slider: markerPos = np.float64(2.033333333333333)
8.7151 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'study_word': 'Cushion', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
8.7357 	EXP 	text: autoDraw = False
8.7357 	EXP 	slider: autoDraw = False
8.7357 	EXP 	text: height = np.float64(0.05)
8.7357 	EXP 	text: height = np.float64(0.05)
8.7357 	EXP 	text: height = np.float64(0.05)
8.7357 	EXP 	text: text = 'Cushion'
8.7357 	EXP 	slider: markerPos = None
8.7357 	EXP 	slider: markerPos = None
8.7357 	EXP 	text: autoDraw = True
8.7357 	EXP 	slider: autoDraw = True
9.6651 	DATA 	Mouse: Left button down, pos=(671,213)
9.6806 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.6973 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7139 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7307 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7475 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7639 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7806 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7817 	DATA 	Mouse:  Left button up, pos=(671,213)
9.7973 	EXP 	slider: markerPos = np.float64(1.9296296296296296)
9.7985 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'study_word': 'T-shirt ', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
9.8204 	EXP 	text: autoDraw = False
9.8204 	EXP 	slider: autoDraw = False
9.8204 	EXP 	text: height = np.float64(0.05)
9.8204 	EXP 	text: height = np.float64(0.05)
9.8204 	EXP 	text: height = np.float64(0.05)
9.8204 	EXP 	text: text = 'T-shirt '
9.8204 	EXP 	slider: markerPos = None
9.8204 	EXP 	slider: markerPos = None
9.8204 	EXP 	text: autoDraw = True
9.8204 	EXP 	slider: autoDraw = True
10.6155 	DATA 	Mouse: Left button down, pos=(659,220)
10.6309 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.6473 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.6646 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.6807 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.6900 	DATA 	Mouse:  Left button up, pos=(659,220)
10.6973 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.7138 	EXP 	slider: markerPos = np.float64(1.885185185185185)
10.7151 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'study_word': 'Keys', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
10.7356 	EXP 	text: autoDraw = False
10.7356 	EXP 	slider: autoDraw = False
10.7356 	EXP 	text: height = np.float64(0.05)
10.7356 	EXP 	text: height = np.float64(0.05)
10.7356 	EXP 	text: height = np.float64(0.05)
10.7356 	EXP 	text: text = 'Keys'
10.7356 	EXP 	slider: markerPos = None
10.7356 	EXP 	slider: markerPos = None
10.7356 	EXP 	text: autoDraw = True
10.7356 	EXP 	slider: autoDraw = True
11.5325 	DATA 	Mouse: Left button down, pos=(675,211)
11.5473 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.5639 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.5808 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.5973 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.6138 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.6306 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
11.6318 	DATA 	Mouse:  Left button up, pos=(675,211)
11.6473 	EXP 	slider: markerPos = np.float64(1.9444444444444444)
