thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
33,0,33,[np.float64(0.4287037037037037)],[np.float64(0.024074074074074074)],[1],[0],[0],[1.2311122000000978],['target'],33,0,33,0,56.73377249999976,,10,56.71438999999964,56.73377249999976,56.73377249999976,0.036461400000007416,57.945567199999914,[np.float64(0.4287037037037037)],[np.float64(0.024074074074074074)],[1],[0],[0],[1.2311122000000978],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
34,0,34,[np.float64(0.11944444444444445)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.5986517000001186],['target'],34,0,34,0,57.97702369999979,,5,57.962513299999955,57.97702369999979,57.97702369999979,0.016709999999875436,59.56126270000004,[np.float64(0.11944444444444445)],[np.float64(-0.002777777777777778)],[1],[0],[0],[1.5986517000001186],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
35,0,35,[np.float64(0.41388888888888886)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.2981691999998475],[None],35,0,35,0,59.59327209999992,,5,59.57904859999962,59.59327209999992,59.59327209999992,0.017611199999919336,60.87732539999979,[np.float64(0.41388888888888886)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.2981691999998475],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
36,0,36,[np.float64(-0.25833333333333336)],[np.float64(-0.28055555555555556)],[1],[0],[0],[2.531972400000086],['target'],36,0,36,0,60.90958879999971,,5,60.89532019999979,60.90958879999971,60.90958879999971,0.017802400000164198,63.42738229999986,[np.float64(-0.25833333333333336)],[np.float64(-0.28055555555555556)],[1],[0],[0],[2.531972400000086],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
37,0,37,[np.float64(-0.387037037037037)],[np.float64(0.11944444444444445)],[1],[0],[0],[1.9815690000000359],[None],37,0,37,0,63.48188179999988,,10,63.46260889999985,63.48188179999988,63.48188179999988,0.03505700000005163,65.44434749999982,[np.float64(-0.387037037037037)],[np.float64(0.11944444444444445)],[1],[0],[0],[1.9815690000000359],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
38,0,38,[np.float64(0.14907407407407408)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.5314884999997957],[None],38,0,38,0,65.4791793999998,,5,65.46316720000004,65.4791793999998,65.4791793999998,0.018611399999826972,66.99480079999967,[np.float64(0.14907407407407408)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.5314884999997957],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
39,0,39,[np.float64(-0.12685185185185185)],[np.float64(-0.1287037037037037)],[1],[0],[0],[1.5469302000001335],[None],39,0,39,0,67.03116569999975,,5,67.01401420000002,67.03116569999975,67.03116569999975,0.0189303000001928,68.56105939999998,[np.float64(-0.12685185185185185)],[np.float64(-0.1287037037037037)],[1],[0],[0],[1.5469302000001335],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
40,0,40,[np.float64(0.49074074074074076)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.7261462000001302],[None],40,0,40,0,68.59995309999977,,5,68.5847976,68.59995309999977,68.59995309999977,0.023414699999648292,70.3110330999998,[np.float64(0.49074074074074076)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.7261462000001302],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
41,0,41,[np.float64(0.42777777777777776)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.178373400000055],['target'],41,0,41,0,70.35027330000003,,5,70.33234439999978,70.35027330000003,70.35027330000003,0.021157900000162044,71.51079779999964,[np.float64(0.42777777777777776)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.178373400000055],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
42,0,42,[np.float64(0.10555555555555556)],[np.float64(-0.14907407407407408)],[1],[0],[0],[3.9500237000002016],['target'],42,0,42,0,71.54298479999989,,5,71.52857369999992,71.54298479999989,71.54298479999989,0.01761050000004616,75.4787068999999,[np.float64(0.10555555555555556)],[np.float64(-0.14907407407407408)],[1],[0],[0],[3.9500237000002016],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
43,0,43,[np.float64(0.375)],[np.float64(0.175)],[1],[0],[0],[2.0281872999998996],[None],43,0,43,0,75.51558209999985,,5,75.49935109999979,75.51558209999985,75.51558209999985,0.02034579999963171,77.5276288,[np.float64(0.375)],[np.float64(0.175)],[1],[0],[0],[2.0281872999998996],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
44,0,44,[np.float64(-0.42685185185185187)],[np.float64(0.03425925925925926)],[1],[0],[0],[1.4489674999999806],['target'],44,0,44,0,77.56048299999975,,5,77.5458423,77.56048299999975,77.56048299999975,0.01805010000043694,78.99489969999968,[np.float64(-0.42685185185185187)],[np.float64(0.03425925925925926)],[1],[0],[0],[1.4489674999999806],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
45,0,45,[np.float64(0.2175925925925926)],[np.float64(-0.4962962962962963)],[1],[0],[0],[2.1923587999999654],[None],45,0,45,0,79.05499039999995,,10,79.03570139999965,79.05499039999995,79.05499039999995,0.04063880000012432,81.22816639999974,[np.float64(0.2175925925925926)],[np.float64(-0.4962962962962963)],[1],[0],[0],[2.1923587999999654],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
46,0,46,[np.float64(-0.362962962962963)],[np.float64(0.5)],[1],[0],[0],[2.2487616999997044],[None],46,0,46,0,81.2596638,,5,81.24536020000005,81.2596638,81.2596638,0.016973499999949127,83.49421480000001,[np.float64(-0.362962962962963)],[np.float64(0.5)],[1],[0],[0],[2.2487616999997044],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
47,0,47,[np.float64(0.31851851851851853)],[np.float64(0.4)],[1],[0],[0],[1.622055100000125],['target'],47,0,47,0,83.56083099999978,,10,83.53802719999976,83.56083099999978,83.56083099999978,0.04367820000015854,85.16019259999985,[np.float64(0.31851851851851853)],[np.float64(0.4)],[1],[0],[0],[1.622055100000125],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
48,0,48,[np.float64(-0.11388888888888889)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.6146158000001378],['target'],48,0,48,0,85.21655909999981,,10,85.19643980000001,85.21655909999981,85.21655909999981,0.0359665999999379,86.81114829999979,[np.float64(-0.11388888888888889)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.6146158000001378],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
49,0,49,[np.float64(0.47314814814814815)],[np.float64(-0.08981481481481482)],[1],[0],[0],[2.3131121999999777],['target'],49,0,49,0,86.87050550000004,,10,86.84857729999976,86.87050550000004,86.87050550000004,0.03720939999993789,89.16184099999964,[np.float64(0.47314814814814815)],[np.float64(-0.08981481481481482)],[1],[0],[0],[2.3131121999999777],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
50,0,50,[np.float64(0.08888888888888889)],[np.float64(0.3814814814814815)],[1],[0],[0],[1.7964089000001877],['target'],50,0,50,0,89.21935179999991,,10,89.19852199999968,89.21935179999991,89.21935179999991,0.03630429999975604,90.9950214999999,[np.float64(0.08888888888888889)],[np.float64(0.3814814814814815)],[1],[0],[0],[1.7964089000001877],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
51,0,51,[np.float64(-0.10648148148148148)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.5141521999998986],['target'],51,0,51,0,91.04899239999986,,10,91.03032039999971,91.04899239999986,91.04899239999986,0.03509020000001328,92.54456329999994,[np.float64(-0.10648148148148148)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.5141521999998986],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
52,0,52,[np.float64(0.45555555555555555)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.5796038999997108],['target'],52,0,52,0,92.58044179999979,,5,92.56581659999983,92.58044179999979,92.58044179999979,0.021020799999860174,94.14551110000002,[np.float64(0.45555555555555555)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.5796038999997108],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
53,0,53,[np.float64(0.35462962962962963)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.3110399000001962],[None],53,0,53,0,94.1816076,,5,94.16616499999964,94.1816076,94.1816076,0.020487999999659223,95.47733900000003,[np.float64(0.35462962962962963)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.3110399000001962],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
54,0,54,[np.float64(0.049074074074074076)],[np.float64(0.06018518518518518)],[1],[0],[0],[0.9165969999999106],['target'],54,0,54,0,95.50926579999987,,5,95.49515679999968,95.50926579999987,95.50926579999987,0.017588400000022375,96.41190979999965,[np.float64(0.049074074074074076)],[np.float64(0.06018518518518518)],[1],[0],[0],[0.9165969999999106],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
55,0,55,[np.float64(-0.4648148148148148)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.4892929000002368],['target'],55,0,55,0,96.47468579999986,,10,96.45529259999967,96.47468579999986,96.47468579999986,0.04310289999966699,97.94468879999977,[np.float64(-0.4648148148148148)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.4892929000002368],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
56,0,56,[np.float64(0.375)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.7993712999996205],['target'],56,0,56,0,97.97616349999998,,5,97.96178899999995,97.97616349999998,97.97616349999998,0.01685749999978725,99.76125139999976,[np.float64(0.375)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.7993712999996205],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
57,0,57,[np.float64(-0.037037037037037035)],[np.float64(0.31296296296296294)],[1],[0],[0],[1.2153559999997015],['target'],57,0,57,0,99.79552779999995,,5,99.77966919999972,99.79552779999995,99.79552779999995,0.018251299999974435,100.99512709999999,[np.float64(-0.037037037037037035)],[np.float64(0.31296296296296294)],[1],[0],[0],[1.2153559999997015],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
58,0,58,[np.float64(0.08148148148148149)],[np.float64(-0.23425925925925925)],[1],[0],[0],[1.499617500000113],[None],58,0,58,0,101.04708859999982,,10,101.02796609999996,101.04708859999982,101.04708859999982,0.03266189999976632,102.52767409999979,[np.float64(0.08148148148148149)],[np.float64(-0.23425925925925925)],[1],[0],[0],[1.499617500000113],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
59,0,59,[np.float64(0.33611111111111114)],[np.float64(0.32407407407407407)],[1],[0],[0],[1.1323667999999998],['target'],59,0,59,0,102.58101959999976,,10,102.56220940000003,102.58101959999976,102.58101959999976,0.03433369999993374,103.69466789999979,[np.float64(0.33611111111111114)],[np.float64(0.32407407407407407)],[1],[0],[0],[1.1323667999999998],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
60,0,60,[np.float64(-0.29814814814814816)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.4471733000000313],['target'],60,0,60,0,103.72820179999962,,5,103.7141231999999,103.72820179999962,103.72820179999962,0.01922889999968902,105.16140150000001,[np.float64(-0.29814814814814816)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.4471733000000313],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
61,0,61,[np.float64(-0.004629629629629629)],[np.float64(-0.1175925925925926)],[1],[0],[0],[1.4462684000000081],['target'],61,0,61,0,105.19698749999998,,5,105.18186999999989,105.19698749999998,105.19698749999998,0.020318899999892892,106.62821599999961,[np.float64(-0.004629629629629629)],[np.float64(-0.1175925925925926)],[1],[0],[0],[1.4462684000000081],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
62,0,62,[np.float64(-0.3472222222222222)],[np.float64(-0.1037037037037037)],[1],[0],[0],[1.8315359999996872],['target'],62,0,62,0,106.66143609999972,,5,106.64737620000005,106.66143609999972,106.66143609999972,0.018997900000158552,108.47900289999961,[np.float64(-0.3472222222222222)],[np.float64(-0.1037037037037037)],[1],[0],[0],[1.8315359999996872],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
63,0,63,[np.float64(-0.38333333333333336)],[np.float64(-0.2712962962962963)],[1],[0],[0],[2.3125241999996433],['target'],63,0,63,0,108.5353227999999,,10,108.51504639999985,108.5353227999999,108.5353227999999,0.035882499999843276,110.82768820000001,[np.float64(-0.38333333333333336)],[np.float64(-0.2712962962962963)],[1],[0],[0],[2.3125241999996433],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
64,0,64,[np.float64(-0.10648148148148148)],[np.float64(-0.49722222222222223)],[1],[0],[0],[2.127422099999876],[None],64,0,64,0,110.88898359999985,,10,110.86705540000003,110.88898359999985,110.88898359999985,0.03902250000010099,112.99456139999984,[np.float64(-0.10648148148148148)],[np.float64(-0.49722222222222223)],[1],[0],[0],[2.127422099999876],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
65,0,65,[np.float64(0.38796296296296295)],[np.float64(-0.4064814814814815)],[1],[0],[0],[2.0650728000000527],['target'],65,0,65,0,113.0283301999998,,5,113.01296709999997,113.0283301999998,113.0283301999998,0.018173700000261306,115.07814680000001,[np.float64(0.38796296296296295)],[np.float64(-0.4064814814814815)],[1],[0],[0],[2.0650728000000527],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
66,0,66,[np.float64(-0.375)],[np.float64(-0.2740740740740741)],[1],[0],[0],[1.2639864999996462],['target'],66,0,66,0,115.1115021999999,,5,115.09740650000003,115.1115021999999,115.1115021999999,0.019079799999872193,116.36148649999996,[np.float64(-0.375)],[np.float64(-0.2740740740740741)],[1],[0],[0],[1.2639864999996462],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
67,0,67,[np.float64(-0.3296296296296296)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.414998000000196],[None],67,0,67,0,116.3945090999996,,5,116.38018019999981,116.3945090999996,116.3945090999996,0.018512699999973847,117.79528609999943,[np.float64(-0.3296296296296296)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.414998000000196],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
68,0,68,[np.float64(0.024074074074074074)],[np.float64(-0.07314814814814814)],[1],[0],[0],[2.9298367999999755],[None],68,0,68,0,117.83195410000008,,5,117.8152785000002,117.83195410000008,117.83195410000008,0.01979250000022148,120.74519789999977,[np.float64(0.024074074074074074)],[np.float64(-0.07314814814814814)],[1],[0],[0],[2.9298367999999755],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
69,0,69,[np.float64(0.13518518518518519)],[np.float64(-0.46944444444444444)],[1],[0],[0],[1.512539199999992],[None],69,0,69,0,120.7815415999994,,5,120.76554320000014,120.7815415999994,120.7815415999994,0.020198100000015984,122.27817649999997,[np.float64(0.13518518518518519)],[np.float64(-0.46944444444444444)],[1],[0],[0],[1.512539199999992],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
70,0,70,[np.float64(0.003703703703703704)],[np.float64(-0.4222222222222222)],[1],[0],[0],[0.9984211999999388],['target'],70,0,70,0,122.33206549999977,,10,122.31291969999984,122.33206549999977,122.33206549999977,0.03455469999971683,123.31145339999966,[np.float64(0.003703703703703704)],[np.float64(-0.4222222222222222)],[1],[0],[0],[0.9984211999999388],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
71,0,71,[np.float64(0.24537037037037038)],[np.float64(-0.13240740740740742)],[1],[0],[0],[1.067200899999989],[None],71,0,71,0,123.36347829999977,,10,123.3447041999998,123.36347829999977,123.36347829999977,0.03301329999976588,124.41203649999989,[np.float64(0.24537037037037038)],[np.float64(-0.13240740740740742)],[1],[0],[0],[1.067200899999989],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
72,0,72,[np.float64(0.05)],[np.float64(-0.42592592592592593)],[1],[0],[0],[1.2020539000004646],['target'],72,0,72,0,124.47933639999974,,10,124.45989129999998,124.47933639999974,124.47933639999974,0.04763270000057673,125.6620527999994,[np.float64(0.05)],[np.float64(-0.42592592592592593)],[1],[0],[0],[1.2020539000004646],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
73,0,73,[np.float64(0.17962962962962964)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.962959200000114],['target'],73,0,73,0,125.69749890000003,,5,125.68173839999963,125.69749890000003,125.69749890000003,0.01940439999998489,127.6447803000001,[np.float64(0.17962962962962964)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.962959200000114],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
74,0,74,[np.float64(-0.43796296296296294)],[np.float64(0.05740740740740741)],[1],[0],[0],[1.565279699999337],['target'],74,0,74,0,127.67806329999985,,5,127.66280879999977,127.67806329999985,127.67806329999985,0.017867600000499806,129.22822219999944,[np.float64(-0.43796296296296294)],[np.float64(0.05740740740740741)],[1],[0],[0],[1.565279699999337],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
75,0,75,[np.float64(0.29074074074074074)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.162074500000017],['target'],75,0,75,0,129.26707970000007,,5,129.25022669999998,129.26707970000007,129.26707970000007,0.021767799999906856,130.41238759999942,[np.float64(0.29074074074074074)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.162074500000017],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
76,0,76,[np.float64(0.45092592592592595)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.5093684999992547],['target'],76,0,76,0,130.47236969999994,,10,130.45210450000013,130.47236969999994,130.47236969999994,0.03955210000003717,131.96156210000026,[np.float64(0.45092592592592595)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.5093684999992547],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
77,0,77,[np.float64(-0.1111111111111111)],[np.float64(0.16296296296296298)],[1],[0],[0],[1.314805900000465],['target'],77,0,77,0,131.99457859999984,,5,131.9800538999998,131.99457859999984,131.99457859999984,0.018289600000571227,133.29495640000005,[np.float64(-0.1111111111111111)],[np.float64(0.16296296296296298)],[1],[0],[0],[1.314805900000465],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
78,0,78,[np.float64(0.044444444444444446)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.566274599999815],['target'],78,0,78,0,133.3470073999997,,10,133.32744269999966,133.3470073999997,133.3470073999997,0.03230859999985114,134.8938349,[np.float64(0.044444444444444446)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.566274599999815],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
79,0,79,[np.float64(0.29444444444444445)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.7499259999995047],[None],79,0,79,0,134.92753129999983,,5,134.9125094000001,134.92753129999983,134.92753129999983,0.018362599999818485,136.66253929999948,[np.float64(0.29444444444444445)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.7499259999995047],[None],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
80,0,80,[np.float64(0.47962962962962963)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.4492135999998936],['target'],80,0,80,0,136.71473369999967,,10,136.69542639999963,136.71473369999967,136.71473369999967,0.03268610000031913,138.14475429999948,[np.float64(0.47962962962962963)],[np.float64(-0.18518518518518517)],[1],[0],[0],[1.4492135999998936],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
81,0,81,[np.float64(-0.1361111111111111)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.5813951000000088],['target'],81,0,81,0,138.20004429999972,,10,138.18020329999945,138.20004429999972,138.20004429999972,0.03523919999952341,139.76168659999985,[np.float64(-0.1361111111111111)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.5813951000000088],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
82,0,82,[np.float64(0.27870370370370373)],[np.float64(0.2611111111111111)],[1],[0],[0],[1.1617766999997912],['target'],82,0,82,0,139.79917299999943,,5,139.7830871999995,139.79917299999943,139.79917299999943,0.02120420000028389,140.9449396,[np.float64(0.27870370370370373)],[np.float64(0.2611111111111111)],[1],[0],[0],[1.1617766999997912],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
83,0,83,[np.float64(0.375)],[np.float64(0.25462962962962965)],[1],[0],[0],[0.9115456000008635],['target'],83,0,83,0,140.98162969999976,,5,140.96636880000005,140.98162969999976,140.98162969999976,0.0212535000000571,141.87800460000017,[np.float64(0.375)],[np.float64(0.25462962962962965)],[1],[0],[0],[0.9115456000008635],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
84,0,84,[np.float64(-0.07037037037037037)],[np.float64(0.2657407407407407)],[1],[0],[0],[1.2296562000001359],['target'],84,0,84,0,141.91302769999947,,5,141.89855679999982,141.91302769999947,141.91302769999947,0.02037170000039623,143.1282999999994,[np.float64(-0.07037037037037037)],[np.float64(0.2657407407407407)],[1],[0],[0],[1.2296562000001359],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
85,0,85,[np.float64(-0.47314814814814815)],[np.float64(0.18518518518518517)],[1],[0],[0],[1.1950802000001204],['target'],85,0,85,0,143.18541579999965,,10,143.16672010000002,143.18541579999965,143.18541579999965,0.03825739999956568,144.36196949999976,[np.float64(-0.47314814814814815)],[np.float64(0.18518518518518517)],[1],[0],[0],[1.1950802000001204],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
86,0,86,[np.float64(-0.06666666666666667)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.0460454000003665],['target'],86,0,86,0,144.3977248000001,,5,144.38258320000023,144.3977248000001,144.3977248000001,0.020269699999516888,145.42874649999976,[np.float64(-0.06666666666666667)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.0460454000003665],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
87,0,87,[np.float64(-0.36018518518518516)],[np.float64(0.041666666666666664)],[1],[0],[0],[0.9961399000003439],['target'],87,0,87,0,145.46524690000024,,5,145.4502794,145.46524690000024,145.46524690000024,0.021227400000498164,146.44651019999947,[np.float64(-0.36018518518518516)],[np.float64(0.041666666666666664)],[1],[0],[0],[0.9961399000003439],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
88,0,88,[np.float64(0.05648148148148148)],[np.float64(-0.08518518518518518)],[1],[0],[0],[1.1403768000000127],['target'],88,0,88,0,146.51097719999962,,10,146.48801730000014,146.51097719999962,146.51097719999962,0.041331800000079966,147.62849170000027,[np.float64(0.05648148148148148)],[np.float64(-0.08518518518518518)],[1],[0],[0],[1.1403768000000127],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
89,0,89,[np.float64(0.4648148148148148)],[np.float64(-0.075)],[1],[0],[0],[0.9978592999996181],['target'],89,0,89,0,147.6883442999997,,10,147.6671993,147.6883442999997,147.6883442999997,0.03848379999999452,148.66517659999954,[np.float64(0.4648148148148148)],[np.float64(-0.075)],[1],[0],[0],[0.9978592999996181],['target'],par_3_final,001,2025-09-30_12h05.25.509,visual search,,2025.1.1,60.05255799878076,2025-09-30 12h05.37.520543 +0530,
