pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,151,3,37,z,1,1.229533199999878,None,37,3,151,3,,,,,434.0473139999999,,434.0318471999999,434.0473139999999,435.0308978999997,435.0308978999997,435.0308978999997,435.0308978999997,435.0472999999997,436.03059540000004,436.03059540000004,437.26552809999976,z,1,1.229533199999878,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,152,0,38,x,1,0.9971215999999004,None,38,0,152,0,,,,,437.2804447999997,,437.2660215000001,437.2804447999997,438.28036870000005,438.28036870000005,438.28036870000005,438.28036870000005,438.28036870000005,439.2812349000001,439.2812349000001,440.28136259999974,x,1,0.9971215999999004,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,153,1,38,v,1,0.9855551999999079,None,38,1,153,1,,,,,440.29745550000007,,440.28184439999995,440.29745550000007,441.2807577999997,441.2807577999997,441.2807577999997,441.2807577999997,441.29730659999996,442.2807482999997,442.2807482999997,443.28135040000006,v,1,0.9855551999999079,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,154,2,38,c,1,0.9334363000002668,None,38,2,154,2,,,,,443.29743259999987,,443.2818093000001,443.29743259999987,444.2806587,444.2806587,444.2806587,444.2806587,444.2971408999997,445.28064479999966,445.28064479999966,446.23072090000005,c,1,0.9334363000002668,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,155,3,38,z,1,0.8712087999997493,None,38,3,155,3,,,,,446.2475856000001,,446.23128210000004,446.2475856000001,447.2306880000001,447.2306880000001,447.2306880000001,447.2306880000001,447.24738389999993,448.23072779999984,448.23072779999984,449.1147305999998,z,1,0.8712087999997493,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,156,0,39,x,1,0.9311096000001271,None,39,0,156,0,,,,,449.13077429999976,,449.1152628,449.13077429999976,450.11403859999973,450.11403859999973,450.11403859999973,450.11403859999973,450.13068829999975,451.11402629999975,451.11402629999975,452.04784819999986,x,1,0.9311096000001271,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,157,1,39,v,1,0.8025351000001137,None,39,1,157,1,,,,,452.064394,,452.0483264999998,452.064394,453.04718920000005,453.04718920000005,453.04718920000005,453.04718920000005,453.0644871999998,454.0470674999997,454.0470674999997,454.86568709999983,v,1,0.8025351000001137,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,158,2,39,c,1,1.2277337000000443,None,39,2,158,2,,,,,454.8805997999998,,454.86621849999983,454.8805997999998,455.88049709999996,455.88049709999996,455.88049709999996,455.88049709999996,455.88049709999996,456.8810413000001,456.8810413000001,458.11486109999987,c,1,1.2277337000000443,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,159,3,39,z,1,0.8071667999997771,None,39,3,159,3,,,,,458.1307486999999,,458.1153389000001,458.1307486999999,459.1140406999998,459.1140406999998,459.1140406999998,459.1140406999998,459.1308724999999,460.13075720000006,460.13075720000006,460.94808639999974,z,1,0.8071667999997771,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,160,0,40,x,1,0.8105727999995906,None,40,0,160,0,,,,,460.9642353999998,,460.9486364999998,460.9642353999998,461.94804750000003,461.94804750000003,461.94804750000003,461.94804750000003,461.96416499999987,462.9471413000001,462.9471413000001,463.76453360000005,x,1,0.8105727999995906,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,161,1,40,v,1,1.01289880000013,None,40,1,161,1,,,,,463.7812372999997,,463.7650039,463.7812372999997,464.7640587000001,464.7640587000001,464.7640587000001,464.7640587000001,464.7810316,465.7640760999998,465.7640760999998,466.78168229999983,v,1,1.01289880000013,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,162,2,40,c,1,1.149890300000152,None,40,2,162,2,,,,,466.7973539999998,,466.78212349999967,466.7973539999998,467.7808006,467.7808006,467.7808006,467.7808006,467.7975188999999,468.7806722,468.7806722,469.9318817999997,c,1,1.149890300000152,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,163,3,40,z,1,1.0191708000002109,None,40,3,163,3,,,,,469.9475789999997,,469.9323819000001,469.9475789999997,470.94760129999986,470.94760129999986,470.94760129999986,470.94760129999986,470.94760129999986,471.9307571999998,471.9307571999998,472.96464849999984,z,1,1.0191708000002109,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,164,0,41,x,1,1.0748530999999275,None,41,0,164,0,,,,,472.9809759,,472.96512029999985,472.9809759,473.96413789999997,473.96413789999997,473.96413789999997,473.96413789999997,473.98141469999973,474.96423000000004,474.96423000000004,476.04817520000006,x,1,1.0748530999999275,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
