reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
68,93,1,36,36,0,l,1.0626492999999755,None,0,36,36,44,88.00827729999992,,87.99709740000026,88.00827729999992,88.99195029999964,88.99195029999964,89.00850000000037,90.05932549999989,l,1.0626492999999755,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
63,135,101,37,37,0,l,1.6196918999994523,None,0,37,37,39,90.07470489999969,,90.06408070000043,90.07470489999969,91.0582599000004,91.0582599000004,91.07591530000036,92.69232030000012,l,1.6196918999994523,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
20,50,14,38,38,0,l,1.8534546999999293,None,0,38,38,46,92.70843319999994,,92.69782069999974,92.70843319999994,93.69170660000009,93.69170660000009,93.70868230000042,95.55920050000032,l,1.8534546999999293,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
69,112,150,39,39,0,l,0.7811492999999246,None,0,39,39,4,95.57538030000023,,95.56338040000037,95.57538030000023,96.55866560000004,96.55866560000004,96.57526240000016,97.34269350000022,l,0.7811492999999246,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
49,82,85,40,40,0,l,1.0732963999998901,None,0,40,40,93,97.35848349999969,,97.34766960000024,97.35848349999969,98.34197100000029,98.34197100000029,98.35926820000032,99.42620130000023,l,1.0732963999998901,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
74,99,131,41,41,0,l,3.1938899999995556,None,0,41,41,28,99.44166470000027,,99.43035459999965,99.44166470000027,100.44194279999965,100.44194279999965,100.44194279999965,103.64280829999961,l,3.1938899999995556,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
77,126,143,42,42,0,t,1.1443562999993446,None,0,42,42,71,103.65824790000033,,103.64790949999997,103.65824790000033,104.65880349999998,104.65880349999998,104.65880349999998,105.80970349999961,t,1.1443562999993446,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
34,82,90,43,43,0,l,1.6280346000003192,None,0,43,43,86,105.8249922,,105.81428280000046,105.8249922,106.82539210000004,106.82539210000004,106.82539210000004,108.45949160000009,l,1.6280346000003192,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
53,76,121,44,44,0,l,1.0014839999994365,None,0,44,44,73,108.47516099999984,,108.46473199999991,108.47516099999984,109.45866400000023,109.45866400000023,109.47530529999995,110.47584529999995,l,1.0014839999994365,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
22,41,17,45,45,0,l,0.8732998999994379,None,0,45,45,20,110.49213269999973,,110.48005930000045,110.49213269999973,111.47511199999963,111.47511199999963,111.49237579999999,112.35940309999978,l,0.8732998999994379,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
35,54,101,46,46,0,l,1.2643127000001186,None,0,46,46,47,112.37499359999993,,112.36412059999975,112.37499359999993,113.35889580000048,113.35889580000048,113.37534499999992,114.62602399999969,l,1.2643127000001186,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
61,95,90,47,47,0,l,1.1835176999993564,None,0,47,47,83,114.6416707000003,,114.6303724000004,114.6416707000003,115.62537490000022,115.62537490000022,115.64216499999975,116.82617379999965,l,1.1835176999993564,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
54,98,111,48,48,0,l,2.5438709000000017,None,0,48,48,32,116.84139470000036,,116.83120250000002,116.84139470000036,117.82555040000034,117.82555040000034,117.8421457999998,120.37590920000048,l,2.5438709000000017,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
78,166,130,49,49,0,l,1.42968110000038,None,0,49,49,29,120.39280089999966,,120.38033580000001,120.39280089999966,121.37544370000023,121.37544370000023,121.39211060000025,122.8091513000004,l,1.42968110000038,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
46,63,60,50,50,0,t,0.4170089999997799,None,0,50,50,25,122.82509470000014,,122.81378489999997,122.82509470000014,123.80851839999968,123.80851839999968,123.82538429999977,124.22633610000003,t,0.4170089999997799,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
29,37,10,51,51,0,l,1.2105295999999726,None,0,51,51,72,124.24184430000014,,124.23081169999978,124.24184430000014,125.22558429999981,125.22558429999981,125.24207220000017,126.44227230000024,l,1.2105295999999726,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
59,91,7,52,52,0,l,3.45212040000024,None,0,52,52,43,126.45836029999964,,126.44784970000046,126.45836029999964,127.44205590000047,127.44205590000047,127.45870940000032,130.90967640000008,l,3.45212040000024,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
39,46,52,53,53,0,l,0.7172614000000976,None,0,53,53,64,130.9255761999998,,130.91416600000002,130.9255761999998,131.90891779999993,131.90891779999993,131.9255091,132.64425660000006,l,0.7172614000000976,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
19,109,89,54,54,0,t,1.662952900000164,None,0,54,54,8,132.6587867000003,,132.6505656000004,132.6587867000003,133.65897189999987,133.65897189999987,133.65897189999987,135.32598629999984,t,1.662952900000164,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
59,119,127,55,55,0,l,0.6164032000006046,None,0,55,55,69,135.3423641000004,,135.3304161000001,135.3423641000004,136.3256938999998,136.3256938999998,136.34213169999975,136.9435564999999,l,0.6164032000006046,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
46,52,30,56,56,0,l,1.6883744999995542,None,0,56,56,11,136.9586357000003,,136.9483637999997,136.9586357000003,137.9595334999999,137.9595334999999,137.9595334999999,139.6588158999998,l,1.6883744999995542,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
60,94,111,57,57,0,l,1.6175048999994033,None,0,57,57,91,139.6754302000004,,139.66367519999994,139.6754302000004,140.6589770000005,140.6589770000005,140.6756707999998,142.2927362000005,l,1.6175048999994033,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
60,66,90,58,58,0,l,1.8504400000001624,None,0,58,58,9,142.30919740000036,,142.2977807000002,142.30919740000036,143.29220229999964,143.29220229999964,143.30913490000012,145.1595755000003,l,1.8504400000001624,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
65,71,83,59,59,0,t,1.3693825999998808,None,0,59,59,68,145.1757679999996,,145.1639928999998,145.1757679999996,146.17572520000022,146.17572520000022,146.1923426999997,147.5592915000002,t,1.3693825999998808,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
37,69,74,60,60,0,l,1.3295889999999417,None,0,60,60,18,147.57554149999987,,147.56386799999973,147.57554149999987,148.5587848,148.5587848,148.57562590000043,149.89277449999963,l,1.3295889999999417,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
16,30,14,61,61,0,l,2.014054600000236,None,0,61,61,51,149.91001610000012,,149.89723569999978,149.91001610000012,150.89201439999988,150.89201439999988,150.9256545000003,152.90965929999993,l,2.014054600000236,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
50,59,40,62,62,0,l,1.8552256000002671,None,0,62,62,6,152.92505070000016,,152.91561609999962,152.92505070000016,153.90852419999965,153.90852419999965,153.92502540000032,155.77623790000007,l,1.8552256000002671,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
68,101,121,63,63,0,l,2.0222521000005145,None,0,63,63,66,155.79199319999998,,155.78079509999998,155.79199319999998,156.77563220000002,156.77563220000002,156.79236700000047,158.80989629999976,l,2.0222521000005145,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
36,88,75,64,64,0,l,1.3294169000000693,None,0,64,64,38,158.82536699999991,,158.81486129999985,158.82536699999991,159.80909629999996,159.80909629999996,159.82491590000018,161.14251009999998,l,1.3294169000000693,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
70,150,14,65,65,0,t,1.7178960000001098,None,0,65,65,45,161.15968070000008,,161.14719980000018,161.15968070000008,162.14220559999967,162.14220559999967,162.15954590000047,163.8760054999998,t,1.7178960000001098,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
26,59,60,66,66,0,l,1.4523034000003463,None,0,66,66,97,163.89255340000045,,163.88086260000046,163.89255340000045,164.87560040000017,164.87560040000017,164.8921193000001,166.34297410000045,l,1.4523034000003463,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
20,35,30,67,67,0,l,1.274816699999974,None,0,67,67,96,166.3583375000003,,166.34739300000047,166.3583375000003,167.34177599999975,167.34177599999975,167.3587620000003,168.62641219999978,l,1.274816699999974,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
16,27,101,68,68,0,l,0.8649192000002586,None,0,68,68,50,168.64247139999998,,168.6315625000002,168.64247139999998,169.62564750000047,169.62564750000047,169.6419202000002,170.49271530000033,l,0.8649192000002586,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
33,46,41,69,69,0,l,0.8074454999996306,None,0,69,69,94,170.50842059999968,,170.49721290000025,170.50842059999968,171.49182400000018,171.49182400000018,171.50865360000034,172.3090145000001,l,0.8074454999996306,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
47,72,87,70,70,0,l,0.7199524000006932,None,0,70,70,27,172.32510320000029,,172.3139428999998,172.32510320000029,173.3087542999997,173.3087542999997,173.3256322000002,174.04248880000023,l,0.7199524000006932,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
42,65,60,71,71,0,l,1.2027079999998023,None,0,71,71,88,174.0597702,,174.04691000000048,174.0597702,175.04269539999996,175.04269539999996,175.05925210000032,176.2596196999998,l,1.2027079999998023,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
63,101,131,72,72,0,l,2.0900539000003846,None,0,72,72,60,176.27522910000016,,176.2646110999999,176.27522910000016,177.27612569999974,177.27612569999974,177.27612569999974,179.37624619999997,l,2.0900539000003846,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
33,46,90,73,73,0,l,2.6646066000002975,None,0,73,73,31,179.3916095999998,,179.3806099999997,179.3916095999998,180.37573459999976,180.37573459999976,180.39228950000006,183.04322890000049,l,2.6646066000002975,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
32,69,60,74,74,0,l,3.540243299999929,None,0,74,74,10,183.05871849999994,,183.048182,183.05871849999994,184.05926789999967,184.05926789999967,184.05926789999967,187.60952419999967,l,3.540243299999929,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
24,41,45,75,75,0,l,3.2273881999999503,None,0,75,75,95,187.62568299999975,,187.61386379999976,187.62568299999975,188.60911929999975,188.60911929999975,188.62586710000005,191.84347490000027,l,3.2273881999999503,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
60,118,90,76,76,0,t,2.3198533000004318,None,0,76,76,57,191.85894469999994,,191.84861969999974,191.85894469999994,192.85917879999988,192.85917879999988,192.85917879999988,195.1932144999996,t,2.3198533000004318,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
55,69,60,77,77,0,l,2.5069837000000916,None,0,77,77,35,195.20913260000043,,195.19742580000047,195.20913260000043,196.19258560000026,196.19258560000026,196.2092757000005,198.70984689999977,l,2.5069837000000916,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
33,41,15,78,78,0,l,0.9348892999996679,None,0,78,78,13,198.72555390000025,,198.71542240000008,198.72555390000025,199.70921880000014,199.70921880000014,199.72610300000042,200.6597501000001,l,0.9348892999996679,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
40,49,90,79,79,0,t,5.722597599999972,None,0,79,79,59,200.67605179999964,,200.66388640000014,200.67605179999964,201.6590467000001,201.6590467000001,201.67599250000012,207.39335150000034,t,5.722597599999972,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
65,70,90,80,80,0,l,1.2828325999998924,None,0,80,80,48,207.40891750000037,,207.3981904999996,207.40891750000037,208.4092839,208.4092839,208.4092839,209.69360480000023,l,1.2828325999998924,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
38,61,67,81,81,0,l,1.3494757999997091,None,0,81,81,65,209.70898739999984,,209.6979462000004,209.70898739999984,210.6921838000003,210.6921838000003,210.70948689999977,212.0434835000001,l,1.3494757999997091,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
