pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.7193426000000045,None,2,2,10,2,,,,,27.311123000000066,,27.29550549999999,27.311123000000066,28.29490499999997,28.29490499999997,28.29490499999997,28.29490499999997,28.310726000000045,29.294257800000082,29.294257800000082,30.028221099999996,c,1,0.7193426000000045,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,11,3,2,z,1,0.6804994999999963,None,2,3,11,3,,,,,30.04460830000005,,30.028696500000024,30.04460830000005,31.027371000000016,31.027371000000016,31.027371000000016,31.027371000000016,31.044376400000033,32.02758549999999,32.02758549999999,32.71136020000006,z,1,0.6804994999999963,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,12,0,3,x,1,0.5756258999999773,None,3,0,12,0,,,,,32.72785829999998,,32.711824800000045,32.72785829999998,33.71082009999998,33.71082009999998,33.71082009999998,33.71082009999998,33.7276263,34.71091290000004,34.71091290000004,35.29501140000002,x,1,0.5756258999999773,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,13,1,3,v,1,0.36860760000001846,None,3,1,13,1,,,,,35.31095620000008,,35.295448100000044,35.31095620000008,36.294342400000005,36.294342400000005,36.294342400000005,36.294342400000005,36.310999100000004,37.294360900000015,37.294360900000015,37.67826309999998,v,1,0.36860760000001846,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,14,2,3,c,1,0.5590804000000844,None,3,2,14,2,,,,,37.69427489999998,,37.678729299999986,37.69427489999998,38.677601200000026,38.677601200000026,38.677601200000026,38.677601200000026,38.69432619999998,39.677584900000056,39.677584900000056,40.24484660000007,c,1,0.5590804000000844,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,15,3,3,z,1,0.4995922000000519,None,3,3,15,3,,,,,40.260856500000045,,40.245341600000074,40.260856500000045,41.24443910000002,41.24443910000002,41.24443910000002,41.24443910000002,41.26099190000002,42.24429429999998,42.24429429999998,42.746046800000045,z,1,0.4995922000000519,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,16,0,4,x,1,0.5523944999999912,None,4,0,16,0,,,,,42.76165890000004,,42.74652450000008,42.76165890000004,43.76098150000007,43.76098150000007,43.76098150000007,43.76098150000007,43.76098150000007,44.7611359,44.7611359,45.328211800000076,x,1,0.5523944999999912,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,17,1,4,v,1,0.5535260000000335,None,4,1,17,1,,,,,45.34431310000002,,45.328662099999974,45.34431310000002,46.32763310000007,46.32763310000007,46.32763310000007,46.32763310000007,46.34428580000008,47.32735960000002,47.32735960000002,47.89516930000002,v,1,0.5535260000000335,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,18,2,4,c,1,0.542128899999966,None,4,2,18,2,,,,,47.91101290000006,,47.895733800000016,47.91101290000006,48.91129410000008,48.91129410000008,48.91129410000008,48.91129410000008,48.91129410000008,49.894305799999984,49.894305799999984,50.44509700000003,c,1,0.542128899999966,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,19,3,4,z,1,0.5474560999999767,None,4,3,19,3,,,,,50.46124730000008,,50.445635400000015,50.46124730000008,51.444530999999984,51.444530999999984,51.444530999999984,51.444530999999984,51.46087310000007,52.444322899999975,52.444322899999975,52.99478220000003,z,1,0.5474560999999767,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,20,0,5,x,1,0.7384492999999566,None,5,0,20,0,,,,,53.01075650000007,,52.995322699999974,53.01075650000007,53.994301500000006,53.994301500000006,53.994301500000006,53.994301500000006,54.01106930000003,54.99515610000003,54.99515610000003,55.745367800000054,x,1,0.7384492999999566,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,21,1,5,v,1,0.6513048000000481,None,5,1,21,1,,,,,55.760876600000074,,55.74584590000006,55.760876600000074,56.76101900000003,56.76101900000003,56.76101900000003,56.76101900000003,56.76101900000003,57.760750099999996,57.760750099999996,58.428436600000055,v,1,0.6513048000000481,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,22,2,5,c,1,0.3834981999999627,None,5,2,22,2,,,,,58.44520840000007,,58.4289794,58.44520840000007,59.42772500000001,59.42772500000001,59.42772500000001,59.42772500000001,59.444335799999976,60.42775160000008,60.42775160000008,60.82819660000007,c,1,0.3834981999999627,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,23,3,5,z,1,0.3040957000000617,None,5,3,23,3,,,,,60.84429320000004,,60.82874790000005,60.84429320000004,61.827729100000056,61.827729100000056,61.827729100000056,61.827729100000056,61.84427149999999,62.827754700000014,62.827754700000014,63.144876899999986,z,1,0.3040957000000617,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,24,0,6,x,1,0.5403266000000713,None,6,0,24,0,,,,,63.16106030000003,,63.14533560000007,63.16106030000003,64.14445940000007,64.14445940000007,64.14445940000007,64.14445940000007,64.16108270000007,65.14443289999997,65.14443289999997,65.69511239999997,x,1,0.5403266000000713,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,25,1,6,v,1,0.2883818999999903,None,6,1,25,1,,,,,65.7110222,,65.69562010000004,65.7110222,66.69447109999999,66.69447109999999,66.69447109999999,66.69447109999999,66.71102610000003,67.69413850000001,67.69413850000001,67.99569480000002,v,1,0.2883818999999903,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,26,2,6,c,1,0.44517849999999726,None,6,2,26,2,,,,,68.01126299999999,,67.99618910000004,68.01126299999999,69.01136340000005,69.01136340000005,69.01136340000005,69.01136340000005,69.01136340000005,70.01128070000004,70.01128070000004,70.46155370000008,c,1,0.44517849999999726,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,27,3,6,z,1,0.5931459999999333,None,6,3,27,3,,,,,70.47745859999998,,70.46203130000004,70.47745859999998,71.46098719999998,71.46098719999998,71.46098719999998,71.46098719999998,71.47789680000005,72.46183760000008,72.46183760000008,73.0621304,z,1,0.5931459999999333,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,28,0,7,x,1,1.060724499999992,None,7,0,28,0,,,,,73.07747830000005,,73.06263200000001,73.07747830000005,74.07781410000007,74.07781410000007,74.07781410000007,74.07781410000007,74.07781410000007,75.0774963,75.0774963,76.14559280000003,x,1,1.060724499999992,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,29,1,7,v,1,0.42246879999993325,None,7,1,29,1,,,,,76.16102050000006,,76.14609660000008,76.16102050000006,77.16110300000003,77.16110300000003,77.16110300000003,77.16110300000003,77.16110300000003,78.16114730000004,78.16114730000004,78.59563030000004,v,1,0.42246879999993325,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,30,2,7,c,1,0.4131079999999656,None,7,2,30,2,,,,,78.61072510000008,,78.59612950000007,78.61072510000008,79.61103160000005,79.61103160000005,79.61103160000005,79.61103160000005,79.61103160000005,80.61057540000002,80.61057540000002,81.02869090000002,c,1,0.4131079999999656,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,31,3,7,z,1,0.5299632999999631,None,7,3,31,3,,,,,81.04480530000001,,81.02916670000002,81.04480530000001,82.04397540000002,82.04397540000002,82.04397540000002,82.04397540000002,82.06092320000005,83.04442470000004,83.04442470000004,83.57908380000003,z,1,0.5299632999999631,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,32,0,8,x,1,0.47438579999993635,None,8,0,32,0,,,,,83.5942781,,83.57958240000005,83.5942781,84.59385110000005,84.59385110000005,84.59385110000005,84.59385110000005,84.59385110000005,85.57779370000003,85.57779370000003,86.06219060000001,x,1,0.47438579999993635,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,33,1,8,v,1,0.3367192000000614,None,8,1,33,1,,,,,86.07775779999997,,86.06287140000006,86.07775779999997,87.06125140000006,87.06125140000006,87.06125140000006,87.06125140000006,87.07782440000005,88.07816910000008,88.07816910000008,88.42949329999999,v,1,0.3367192000000614,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,34,2,8,c,1,0.6456971999999723,None,8,2,34,2,,,,,88.44511770000008,,88.42999510000004,88.44511770000008,89.44442500000002,89.44442500000002,89.44442500000002,89.44442500000002,89.44442500000002,90.4447384,90.4447384,91.0960063,c,1,0.6456971999999723,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,35,3,8,x,0,0.3226942000000008,None,8,3,35,3,,,,,91.11065210000004,,91.09650980000004,91.11065210000004,92.11069440000006,92.11069440000006,92.11069440000006,92.11069440000006,92.11069440000006,93.11148509999998,93.11148509999998,93.4455567,x,0,0.3226942000000008,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,36,0,9,x,1,0.6244851000000153,None,9,0,36,0,,,,,93.46067970000001,,93.44605530000001,93.46067970000001,94.46118820000004,94.46118820000004,94.46118820000004,94.46118820000004,94.46118820000004,95.46048300000007,95.46048300000007,96.09467210000003,x,1,0.6244851000000153,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,37,1,9,v,1,0.3073368999999957,None,9,1,37,1,,,,,96.11069459999999,,96.09527490000005,96.11069459999999,97.0938142,97.0938142,97.0938142,97.0938142,97.11068690000002,98.09492880000005,98.09492880000005,98.41206180000006,v,1,0.3073368999999957,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,38,2,9,c,1,0.422559299999989,None,9,2,38,2,,,,,98.42699530000004,,98.41249970000001,98.42699530000004,99.42789200000004,99.42789200000004,99.42789200000004,99.42789200000004,99.42789200000004,100.42794470000001,100.42794470000001,100.86205749999999,c,1,0.422559299999989,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,39,3,9,z,1,0.489736799999946,None,9,3,39,3,,,,,100.87726429999998,,100.86253799999997,100.87726429999998,101.8612574,101.8612574,101.8612574,101.8612574,101.87892950000003,102.87821359999998,102.87821359999998,103.37894660000006,z,1,0.489736799999946,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,40,0,10,x,1,0.31621800000004896,None,10,0,40,0,,,,,103.39459160000001,,103.37946450000004,103.39459160000001,104.39464770000006,104.39464770000006,104.39464770000006,104.39464770000006,104.39464770000006,105.3950691,105.3950691,105.71203230000003,x,1,0.31621800000004896,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,41,1,10,v,1,0.27298339999993004,None,10,1,41,1,,,,,105.72790850000001,,105.71254060000001,105.72790850000001,106.71059950000006,106.71059950000006,106.71059950000006,106.71059950000006,106.72709689999999,107.71138410000003,107.71138410000003,107.9958239,v,1,0.27298339999993004,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,42,2,10,c,1,0.3599745000000212,None,10,2,42,2,,,,,108.01050429999998,,107.99639950000005,108.01050429999998,108.99456750000002,108.99456750000002,108.99456750000002,108.99456750000002,109.01057650000007,109.99459750000005,109.99459750000005,110.36139309999999,c,1,0.3599745000000212,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,43,3,10,z,1,0.29087890000005245,None,10,3,43,3,,,,,110.37721250000004,,110.3619559,110.37721250000004,111.36193660000004,111.36193660000004,111.36193660000004,111.36193660000004,111.37722740000004,112.36055640000006,112.36055640000006,112.66196550000006,z,1,0.29087890000005245,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,44,0,11,x,1,0.299590799999919,None,11,0,44,0,,,,,112.67713690000005,,112.66250880000007,112.67713690000005,113.66127920000008,113.66127920000008,113.66127920000008,113.66127920000008,113.67802410000002,114.66133480000008,114.66133480000008,114.96228010000004,x,1,0.299590799999919,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,45,1,11,v,1,0.2481356999999207,None,11,1,45,1,,,,,114.97710730000006,,114.96275200000002,114.97710730000006,115.96125970000003,115.96125970000003,115.96125970000003,115.96125970000003,115.97795789999998,116.97791370000004,116.97791370000004,117.22817680000003,v,1,0.2481356999999207,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,46,2,11,c,1,0.4459176999999954,None,11,2,46,2,,,,,117.24406169999997,,117.22865030000003,117.24406169999997,118.22810270000002,118.22810270000002,118.22810270000002,118.22810270000002,118.24510829999997,119.22810560000005,119.22810560000005,119.67914270000006,c,1,0.4459176999999954,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,47,3,11,z,1,0.34091429999989487,None,11,3,47,3,,,,,119.69527140000002,,119.67976870000007,119.69527140000002,120.69476220000001,120.69476220000001,120.69476220000001,120.69476220000001,120.69476220000001,121.693446,121.693446,122.04343970000002,z,1,0.34091429999989487,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,48,0,12,x,1,0.2679309000000103,None,12,0,48,0,,,,,122.06025999999997,,122.04389500000002,122.06025999999997,123.04398000000003,123.04398000000003,123.04398000000003,123.04398000000003,123.06113100000005,124.04393570000002,124.04393570000002,124.32825480000008,x,1,0.2679309000000103,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,49,1,12,v,1,0.3041686999999911,None,12,1,49,1,,,,,124.34381200000007,,124.32876729999998,124.34381200000007,125.32882030000007,125.32882030000007,125.32882030000007,125.32882030000007,125.34458240000004,126.32826010000008,126.32826010000008,126.64535410000008,v,1,0.3041686999999911,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,50,2,12,c,1,0.35491290000004483,None,12,2,50,2,,,,,126.66149170000006,,126.64589669999998,126.66149170000006,127.64459870000007,127.64459870000007,127.64459870000007,127.64459870000007,127.66251610000006,128.64496930000007,128.64496930000007,129.01182700000004,c,1,0.35491290000004483,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,51,3,12,z,1,0.2665894000000435,None,12,3,51,3,,,,,129.02808670000002,,129.01230840000005,129.02808670000002,130.01089810000008,130.01089810000008,130.01089810000008,130.01089810000008,130.0282648,131.01136570000006,131.01136570000006,131.27888200000007,z,1,0.2665894000000435,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,52,0,13,x,1,0.5428531000000021,None,13,0,52,0,,,,,131.29438720000007,,131.27942660000008,131.29438720000007,132.29499780000003,132.29499780000003,132.29499780000003,132.29499780000003,132.29499780000003,133.27774970000007,133.27774970000007,133.82878030000006,x,1,0.5428531000000021,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,53,1,13,v,1,0.7162341999999171,None,13,1,53,1,,,,,133.84478680000007,,133.8294214,133.84478680000007,134.84451890000003,134.84451890000003,134.84451890000003,134.84451890000003,134.84451890000003,135.84276169999998,135.84276169999998,136.56202740000003,v,1,0.7162341999999171,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,54,2,13,c,1,0.46786950000000616,None,13,2,54,2,,,,,136.57746930000008,,136.5625271,136.57746930000008,137.56138850000002,137.56138850000002,137.56138850000002,137.56138850000002,137.5783722,138.5607483,138.5607483,139.044808,c,1,0.46786950000000616,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,55,3,13,z,1,0.2869633000000249,None,13,3,55,3,,,,,139.0612264,,139.04528990000006,139.0612264,140.04489139999998,140.04489139999998,140.04489139999998,140.04489139999998,140.06160870000008,141.04482760000008,141.04482760000008,141.34490019999998,z,1,0.2869633000000249,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,56,0,14,x,1,0.2932627999999795,None,14,0,56,0,,,,,141.36234690000003,,141.34540370000002,141.36234690000003,142.34554590000005,142.34554590000005,142.34554590000005,142.34554590000005,142.36150659999998,143.34521700000005,143.34521700000005,143.64583070000003,x,1,0.2932627999999795,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,57,1,14,c,0,0.1895259000000351,None,14,1,57,1,,,,,143.6607388,,143.64632430000006,143.6607388,144.64514830000007,144.64514830000007,144.64514830000007,144.64514830000007,144.66167380000002,145.66184370000008,145.66184370000008,145.86222729999997,c,0,0.1895259000000351,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
50,c,58,2,14,c,1,0.4517547000000377,None,14,2,58,2,,,,,145.87746500000003,,145.86271110000007,145.87746500000003,146.8785295,146.8785295,146.8785295,146.8785295,146.8785295,147.87814660000004,147.87814660000004,148.34491820000005,c,1,0.4517547000000377,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-150,z,59,3,14,x,0,0.4097310000000789,None,14,3,59,3,,,,,148.36079270000005,,148.34535920000008,148.36079270000005,149.34420469999998,149.34420469999998,149.34420469999998,149.34420469999998,149.3622861,150.34454930000004,150.34454930000004,150.76050040000007,x,0,0.4097310000000789,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
-50,x,60,0,15,z,0,0.38856569999995827,None,15,0,60,0,,,,,150.7758877,,150.76106040000002,150.7758877,151.76230150000004,151.76230150000004,151.76230150000004,151.76230150000004,151.77852170000006,152.75987680000003,152.75987680000003,153.16319800000008,z,0,0.38856569999995827,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
150,v,61,1,15,v,1,0.48071490000006634,None,15,1,61,1,,,,,153.1783256,,153.16376580000008,153.1783256,154.17843240000002,154.17843240000002,154.17843240000002,154.17843240000002,154.17843240000002,155.17610060000004,155.17610060000004,155.66168570000002,v,1,0.48071490000006634,None,,,,,par_1_mtr_seq,001,2025-10-01_19h28.49.025,untitled,,2025.1.1,60.060060060065474,2025-10-01 19h29.00.343266 +0530,
